Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,City
2023-06-16,OK,OK,OR,OR,OK,OK,OK,228.0,0.0,9.904368473328056,65.55489583333333,1.3980347222222222,,,4.110423611111111,30.774534722222224,19.872423611111113,29.110847222222223,23.507260416666668,3.4390277777777776,4.503201388888889,822.4725777777778,289.89925694444446,Saltillo
2023-06-17,OK,BDL,OR,OR,OK,OK,OK,194.0,0.0,11.227200603335179,47.20600694444444,1.0170069444444445,,,4.062625000000001,25.77965972222222,17.594388888888886,27.460854166666664,32.06809722222222,3.2696541666666663,4.407583333333333,823.3429430555556,332.03685416666667,Saltillo
2023-06-18,OK,BDL,OR,OR,OK,OK,OK,200.0,0.0,12.26950409911011,49.998875000000005,0.9372430555555556,,,3.9585486111111106,87.6373263888889,11.1391875,29.088798611111113,20.26409166666667,3.4718805555555554,4.680298611111112,822.6994979166667,315.46107430555554,Saltillo
2023-06-19,OK,BDL,OR,OR,OK,OK,OK,220.0,0.0,12.57673734371509,56.909527777777775,1.0107638888888888,,,3.9623749999999998,152.49059722222222,13.670618055555554,30.275277777777777,16.399675,3.018094444444444,4.019958333333333,823.0786131944444,356.47064027777776,Saltillo
2023-06-20,OK,OK,OR,OR,OK,OK,OK,172.0,0.0,11.88293658741724,62.11128472222222,1.1225555555555555,,,3.9752569444444443,35.934243055555555,15.380756944444444,30.26895138888889,17.315493055555557,3.080981944444444,4.129659722222223,823.1308972222223,348.5991784722222,Saltillo
2023-06-21,OK,OK,OR,OR,OK,OK,OK,20.0,0.0,11.216726561762048,62.88184027777778,1.2078888888888888,,,3.9750486111111107,19.414701388888886,15.942347222222223,29.64251388888889,17.213493055555556,3.1368618055555557,4.191305555555555,822.4154374999999,321.4595354166667,Saltillo
2023-06-22,OK,OK,OR,OR,OK,OK,OK,124.0,0.0,7.873063726784105,60.88427083333334,1.2154097222222222,,,3.9831944444444445,17.562597222222223,14.757013888888888,27.890868055555554,24.06838888888889,3.993854861111111,5.303,822.9179798611111,283.8515201388889,Saltillo
2023-06-23,OK,BDL,OR,OR,OK,OK,OK,124.0,0.0,12.13867963058338,60.88520833333333,1.0106180555555555,,,3.9864930555555556,15.449541666666667,12.935944444444443,28.09146527777778,23.79115972222222,3.9936340277777775,5.359104166666667,823.9168638888889,247.78117847222222,Saltillo
2023-06-24,OK,BDL,OR,OR,OK,OK,OK,122.0,0.0,8.068127687298784,63.368208333333335,1.0449305555555557,,,4.000145833333334,17.649159722222223,12.18126388888889,27.43525,26.641062499999997,3.9972125,5.365743055555556,824.9814347222223,311.42103888888886,Saltillo
2023-06-25,OK,BDL,OR,OR,OK,OK,OK,196.0,0.0,10.150921593019513,53.63668055555556,0.9035277777777777,,,3.9841458333333333,20.033819444444443,11.419270833333334,26.773854166666666,25.356458333333336,4.160184850590688,5.630681028492009,824.8175590277777,304.296275,Saltillo
