Fecha,SolarRadiation
2020-12-09,415.0
2020-12-10,357.6666666666667
2020-12-11,391.25
2020-12-12,413.6666666666667
2020-12-13,452.0833333333333
2020-12-14,455.9166666666667
2020-12-15,341.5833333333333
2020-12-16,388.75
2020-12-17,396.1666666666667
2020-12-18,381.9166666666667
2020-12-19,445.5833333333333
2020-12-20,381.8333333333333
2020-12-21,394.75
2020-12-22,432.0
2020-12-23,450.5
2020-12-24,551.3333333333334
2020-12-25,417.0
2020-12-26,466.6666666666667
2020-12-27,478.9166666666667
2020-12-28,472.8333333333333
2020-12-29,452.5833333333333
2020-12-30,461.0
2020-12-31,478.1666666666667
2021-01-01,481.8333333333333
2021-01-02,488.5
2021-01-03,482.0833333333333
2021-01-04,474.3333333333333
2021-01-05,459.25
2021-01-06,402.0833333333333
2021-01-07,375.4166666666667
2021-01-08,352.6666666666667
2021-01-09,365.4166666666667
2021-01-10,362.3333333333333
2021-01-11,480.0
2021-01-12,385.6666666666667
2021-01-13,349.0
2021-01-14,242.5
2021-01-15,413.75
2021-01-16,291.0
2021-01-17,301.25
2021-01-18,392.0833333333333
2021-01-19,430.0
2021-01-20,357.0833333333333
2021-01-21,488.9166666666667
2021-01-22,458.5
2021-01-23,435.6666666666667
2021-01-24,432.0
2021-01-25,505.1666666666667
2021-01-26,509.9166666666667
2021-01-27,482.0833333333333
2021-01-28,469.3333333333333
2021-01-29,427.1666666666667
2021-01-30,502.0833333333333
2021-01-31,512.25
2021-02-01,520.5833333333334
2021-02-02,542.0833333333334
2021-02-03,552.3333333333334
2021-02-04,524.0833333333334
2021-02-05,513.1666666666666
2021-02-06,534.8333333333334
2021-02-07,533.3333333333334
2021-02-08,535.0833333333334
2021-02-09,462.25
2021-02-10,372.9166666666667
2021-02-11,544.9166666666666
2021-02-12,371.5
2021-02-13,572.3333333333334
2021-02-14,580.0833333333334
2021-02-15,579.3333333333334
2021-02-16,580.3333333333334
2021-02-17,573.25
2021-02-18,585.9166666666666
2021-02-19,565.0
2021-02-20,556.3333333333334
2021-02-21,550.75
2021-02-22,540.75
2021-02-23,554.9166666666666
2021-02-24,565.1666666666666
2021-02-25,577.9166666666666
2021-02-26,578.0833333333334
2021-02-27,575.0833333333334
2021-02-28,579.25
2021-03-01,588.3333333333334
2021-03-02,577.3333333333334
2021-03-03,569.5
2021-03-04,572.0
2021-03-05,553.4615384615385
2021-03-06,455.2307692307692
2021-03-07,422.38461538461536
2021-03-08,558.2307692307693
2021-03-09,611.6666666666666
2021-03-10,620.4166666666666
2021-03-11,562.7692307692307
2021-03-12,529.3846153846154
2021-03-13,493.84615384615387
2021-03-14,535.6153846153846
2021-03-15,556.7692307692307
2021-03-16,572.9230769230769
2021-03-17,582.0
2021-03-18,539.25
2021-03-19,417.61538461538464
2021-03-20,462.7692307692308
2021-03-21,439.0
2021-03-22,539.7857142857143
2021-03-23,553.7857142857143
2021-03-24,554.4285714285714
2021-03-25,546.2857142857143
2021-03-26,552.6428571428571
2021-03-27,545.6428571428571
2021-03-28,550.0
2021-03-29,431.64285714285717
2021-03-30,534.6428571428571
2021-03-31,518.6428571428571
2021-04-01,554.0
2021-04-02,565.6923076923077
2021-04-03,503.57142857142856
2021-04-04,543.0714285714286
2021-04-05,446.7692307692308
2021-04-06,342.8333333333333
2021-04-07,609.7692307692307
2021-04-08,505.84615384615387
2021-04-09,541.5714285714286
2021-04-10,576.7142857142857
2021-04-11,523.0
2021-04-12,463.14285714285717
2021-04-13,492.42857142857144
2021-04-14,445.2857142857143
2021-04-15,561.8461538461538
2021-04-16,529.6428571428571
2021-04-17,590.6428571428571
2021-04-18,597.2142857142857
2021-04-19,597.9285714285714
2021-04-20,590.6428571428571
2021-04-21,580.4285714285714
2021-04-22,537.6428571428571
2021-04-23,508.2857142857143
2021-04-24,541.0714285714286
2021-04-25,534.2142857142857
2021-04-26,481.7857142857143
2021-04-27,555.7857142857143
2021-04-28,536.8571428571429
2021-04-29,539.2142857142857
2021-04-30,500.42857142857144
2021-05-01,473.2142857142857
2021-05-02,559.6428571428571
2021-05-03,586.2142857142857
2021-05-04,600.1428571428571
2021-05-05,542.0714285714286
2021-05-06,437.85714285714283
2021-05-07,518.8571428571429
2021-05-08,371.57142857142856
2021-05-09,363.2857142857143
2021-05-10,367.7857142857143
2021-05-11,355.2142857142857
2021-05-12,384.92857142857144
2021-05-13,509.7142857142857
2021-05-14,386.9166666666667
2021-05-15,309.7142857142857
2021-05-16,483.0
2021-05-17,398.35714285714283
2021-05-18,480.57142857142856
2021-05-19,598.9285714285714
2021-05-20,586.0
2021-05-21,569.8571428571429
2021-05-22,543.0
2021-05-23,564.5
2021-05-24,509.85714285714283
2021-05-25,511.07142857142856
2021-05-26,538.6428571428571
2021-05-27,567.5
2021-05-28,542.6428571428571
2021-05-29,482.7857142857143
2021-05-30,514.5714285714286
2021-05-31,356.0
2021-06-01,436.7857142857143
2021-06-02,233.85714285714286
2021-06-03,229.28571428571428
2021-06-04,256.07142857142856
2021-06-05,300.5
2021-06-06,436.0
2021-06-07,522.2142857142857
2021-06-08,582.2142857142857
2021-06-09,496.35714285714283
2021-06-10,492.64285714285717
2021-06-11,440.42857142857144
2021-06-12,275.2857142857143
2021-06-13,294.7142857142857
2021-06-14,343.14285714285717
2021-06-15,476.92857142857144
2021-06-16,489.7857142857143
2021-06-17,385.14285714285717
2021-06-18,243.28571428571428
2021-06-19,183.5
2021-06-20,394.35714285714283
2021-06-21,455.07142857142856
2021-06-22,270.7857142857143
2021-06-23,334.64285714285717
2021-06-24,316.0
2021-06-25,345.5
2021-06-26,264.14285714285717
2021-06-27,202.92857142857142
2021-06-28,318.85714285714283
2021-06-29,460.35714285714283
2021-06-30,463.85714285714283
2021-07-01,313.64285714285717
2021-07-02,291.7857142857143
2021-07-03,273.0
2021-07-04,361.85714285714283
2021-07-05,471.7142857142857
2021-07-06,364.7142857142857
2021-07-07,233.5
2021-07-08,420.7857142857143
2021-07-09,302.57142857142856
2021-07-10,396.7857142857143
2021-07-11,454.14285714285717
2021-07-12,277.35714285714283
2021-07-13,343.2857142857143
2021-07-14,453.57142857142856
2021-07-15,342.14285714285717
2021-07-16,526.5714285714286
2021-07-17,437.5
2021-07-18,538.4615384615385
2021-07-19,541.7857142857143
2021-07-20,481.07142857142856
2021-07-21,304.7857142857143
2021-07-22,395.2857142857143
2021-07-23,494.57142857142856
2021-07-24,543.4285714285714
2021-07-25,525.6428571428571
2021-07-26,602.8461538461538
2021-07-27,482.35714285714283
2021-07-28,488.07142857142856
2021-07-29,398.0
2021-07-30,390.14285714285717
2021-07-31,520.7142857142857
2021-08-01,504.5
2021-08-02,369.2142857142857
2021-08-03,411.64285714285717
2021-08-04,336.7857142857143
2021-08-05,346.42857142857144
2021-08-06,294.2857142857143
2021-08-07,354.14285714285717
2021-08-08,399.07142857142856
2021-08-09,403.7857142857143
2021-08-10,398.57142857142856
2021-08-11,497.7857142857143
2021-08-12,387.07142857142856
2021-08-13,398.2857142857143
2021-08-14,344.2142857142857
2021-08-15,494.57142857142856
2021-08-16,365.35714285714283
2021-08-17,396.7142857142857
2021-08-18,411.0
2021-08-19,403.2857142857143
2021-08-20,526.3571428571429
2021-08-21,134.92857142857142
2021-08-22,263.57142857142856
2021-08-23,403.5
2021-08-24,436.38461538461536
2021-08-25,443.2142857142857
2021-08-26,457.7142857142857
2021-08-27,218.3846153846154
2021-08-28,205.15384615384616
2021-08-29,305.57142857142856
2021-08-30,334.3076923076923
2021-08-31,368.07142857142856
2021-09-01,210.23076923076923
2021-09-02,268.0
2021-09-03,367.0
2021-09-04,323.38461538461536
2021-09-05,409.38461538461536
2021-09-06,212.84615384615384
2021-09-07,344.0769230769231
2021-09-08,367.7692307692308
2021-09-09,532.0909090909091
2021-09-10,428.75
2021-09-11,488.0
2021-09-12,415.6923076923077
2021-09-13,206.30769230769232
2021-09-14,416.3076923076923
2021-09-15,444.46153846153845
2021-09-16,491.9230769230769
2021-09-17,462.3076923076923
2021-09-18,325.53846153846155
2021-09-19,367.15384615384613
2021-09-20,336.9230769230769
2021-09-21,536.6923076923077
2021-09-22,531.7692307692307
2021-09-23,510.84615384615387
2021-09-24,504.3076923076923
2021-09-25,420.84615384615387
2021-09-26,372.6923076923077
2021-09-27,348.38461538461536
2021-09-28,423.3076923076923
2021-09-29,482.7692307692308
2021-09-30,403.0769230769231
2021-10-01,232.15384615384616
2021-10-02,406.0769230769231
2021-10-03,434.84615384615387
2021-10-04,400.0769230769231
2021-10-05,259.61538461538464
2021-10-06,387.3333333333333
2021-10-07,513.3333333333334
2021-10-08,531.8461538461538
2021-10-09,488.53846153846155
2021-10-10,422.6923076923077
2021-10-11,443.84615384615387
2021-10-12,496.15384615384613
2021-10-13,392.3076923076923
2021-10-14,464.15384615384613
2021-10-15,510.46153846153845
2021-10-16,415.38461538461536
2021-10-17,461.61538461538464
2021-10-18,456.84615384615387
2021-10-19,411.6923076923077
2021-10-20,488.3076923076923
2021-10-21,417.3076923076923
2021-10-22,391.53846153846155
2021-10-23,464.38461538461536
2021-10-24,289.6666666666667
2021-10-25,92.58333333333333
2021-10-26,404.2307692307692
2021-10-27,440.0
2021-10-28,443.15384615384613
2021-10-29,358.2307692307692
2021-10-30,368.3076923076923
2021-10-31,222.23076923076923
2021-11-01,386.15384615384613
2021-11-02,462.84615384615387
2021-11-03,466.53846153846155
2021-11-04,427.0769230769231
2021-11-05,371.6923076923077
2021-11-06,468.0
2021-11-07,478.9230769230769
2021-11-08,51.5
2022-03-14,236.25
2022-03-15,499.2
2022-03-16,403.9166666666667
2022-03-17,401.46153846153845
2022-03-18,569.9230769230769
2022-03-19,531.6428571428571
2022-03-20,498.35714285714283
2022-03-21,503.2857142857143
2022-03-22,512.0
2022-03-23,547.6428571428571
2022-03-24,542.6428571428571
2022-03-25,537.4285714285714
2022-03-26,537.5
2022-03-27,478.2857142857143
2022-03-28,503.57142857142856
2022-03-29,526.3571428571429
2022-03-30,553.1428571428571
2022-03-31,540.7142857142857
2022-04-01,550.9285714285714
2022-04-02,549.2142857142857
2022-04-03,530.3571428571429
2022-04-04,551.4285714285714
2022-04-05,548.7857142857143
2022-04-06,553.3571428571429
2022-04-07,504.5
2022-04-08,387.35714285714283
2022-04-09,404.2142857142857
2022-04-10,449.2857142857143
2022-04-11,431.2142857142857
2022-04-12,504.0
2022-04-13,443.2857142857143
2022-04-14,463.92857142857144
2022-04-15,507.64285714285717
2022-04-16,569.0
2022-04-17,579.3571428571429
2022-04-18,543.2857142857143
2022-04-19,426.85714285714283
2022-04-20,527.5714285714286
2022-04-21,556.0714285714286
2022-04-22,515.9285714285714
2022-04-23,457.57142857142856
2022-04-24,468.07142857142856
2022-04-25,476.14285714285717
2022-04-26,488.14285714285717
2022-04-27,506.14285714285717
2022-04-28,403.92857142857144
2022-04-29,514.0714285714286
2022-04-30,574.2142857142857
2022-05-01,571.8571428571429
2022-05-02,537.6428571428571
2022-05-03,499.42857142857144
2022-05-04,540.7857142857143
2022-05-05,535.7857142857143
2022-05-06,535.2857142857143
2022-05-07,499.85714285714283
2022-05-08,500.2142857142857
2022-05-09,508.7857142857143
2022-05-10,552.7857142857143
2022-05-11,554.0714285714286
2022-05-12,585.7142857142857
2022-05-13,558.9285714285714
2022-05-14,446.3076923076923
2022-05-15,565.1428571428571
2022-05-16,579.7142857142857
2022-05-17,495.64285714285717
2022-05-23,313.25
2022-05-24,398.07142857142856
2022-05-25,478.57142857142856
2022-05-26,93.5
2022-06-01,310.3333333333333
2022-06-02,333.2083333333333
2022-06-03,336.0
2022-06-04,239.58333333333334
2022-06-05,234.0
2022-06-06,329.5833333333333
2022-06-07,322.125
2022-06-08,234.66666666666666
2022-06-09,200.04166666666666
2022-06-10,305.625
2022-06-11,323.5833333333333
2022-06-12,316.75
2022-06-13,207.375
2022-06-14,161.5
2022-06-15,159.16666666666666
2022-06-16,198.875
2022-06-17,191.625
2022-06-18,231.95833333333334
2022-06-19,255.79166666666666
2022-06-20,325.9583333333333
2022-06-21,213.375
2022-06-22,156.79166666666666
2022-06-23,152.66666666666666
2022-06-24,248.875
2022-06-25,228.6315789473684
2022-06-26,0.0
2022-06-27,14.5
2022-06-29,380.9230769230769
2022-06-30,288.8333333333333
2022-07-01,274.60869565217394
2022-07-02,244.16666666666666
2022-07-03,246.0
2022-07-04,279.3333333333333
2022-07-05,228.83333333333334
2022-07-06,260.8333333333333
2022-07-07,188.58333333333334
2022-07-08,308.7916666666667
2022-07-09,233.66666666666666
2022-07-10,312.9166666666667
2022-07-11,227.0
2022-07-12,330.2083333333333
2022-07-13,248.29166666666666
2022-07-14,258.5416666666667
2022-07-15,155.29166666666666
2022-07-16,238.875
2022-07-17,190.375
2022-07-18,166.0
2022-07-19,300.1666666666667
2022-07-20,247.70833333333334
2022-07-21,330.2916666666667
2022-07-22,250.66666666666666
2022-07-23,184.5
2022-07-24,275.0
2022-07-25,174.70833333333334
2022-07-26,251.625
2022-07-27,177.33333333333334
2022-07-28,217.04166666666666
2022-07-29,157.375
2022-07-30,240.04166666666666
2022-07-31,224.75
2022-08-01,236.3913043478261
2022-08-02,184.375
2022-08-03,274.0416666666667
2022-08-04,279.1666666666667
2022-08-05,295.8333333333333
2022-08-06,236.25
2022-08-07,294.5416666666667
2022-08-08,275.375
2022-08-09,192.95833333333334
2022-08-10,176.45833333333334
2022-08-11,263.7916666666667
2022-08-12,255.75
2022-08-13,183.5
2022-08-14,191.875
2022-08-15,161.66666666666666
2022-08-16,223.91666666666666
2022-08-17,197.20833333333334
2022-08-18,316.6666666666667
2022-08-19,212.125
2022-08-20,153.79166666666666
2022-08-21,220.875
2022-08-22,291.875
2022-08-23,255.91666666666666
2022-08-24,235.625
2022-08-25,290.4583333333333
2022-08-26,217.0
2022-08-27,249.29166666666666
2022-08-28,241.45833333333334
2022-08-29,197.16666666666666
2022-08-30,259.0
2022-08-31,243.375
2022-09-01,257.9166666666667
2022-09-02,258.75
2022-09-03,260.1666666666667
2022-09-04,260.375
2022-09-05,129.58333333333334
2022-09-06,261.0
2022-09-27,375.7857142857143
2022-09-28,171.29166666666666
2022-09-29,231.08333333333334
2022-09-30,286.0833333333333
2022-10-01,249.79166666666666
2022-10-02,231.66666666666666
2022-10-03,221.04166666666666
2022-10-04,137.04166666666666
2022-10-05,208.79166666666666
2022-10-06,181.04166666666666
2022-10-07,165.25
2022-10-08,198.125
2022-10-09,211.0
2022-10-10,259.75
2022-10-11,260.5833333333333
2022-10-12,278.7916666666667
2022-10-13,275.9583333333333
2022-10-14,278.75
2022-10-15,276.875
2022-10-16,228.45833333333334
2022-10-17,158.25
2022-10-18,154.375
2022-10-19,147.625
2022-10-20,223.70833333333334
2022-10-21,103.41666666666667
2022-10-22,227.75
2022-10-23,217.58333333333334
2022-10-24,235.91666666666666
2022-10-25,254.54166666666666
2022-10-26,227.20833333333334
2022-10-27,175.79166666666666
2022-10-28,206.70833333333334
2022-10-29,228.33333333333334
2022-10-30,211.95833333333334
2022-10-31,202.08333333333334
2022-11-01,237.79166666666666
2022-11-02,221.58333333333334
2022-11-03,229.45833333333334
2022-11-04,209.75
2022-11-05,244.83333333333334
2022-11-06,244.29166666666666
2022-11-07,244.25
2022-11-08,244.125
2022-11-09,248.20833333333334
2022-11-10,242.41666666666666
2022-11-11,232.5
2022-11-12,221.33333333333334
2022-11-13,183.95833333333334
2022-11-14,221.33333333333334
2022-11-15,227.29166666666666
2022-11-16,225.25
2022-11-17,221.33333333333334
2022-11-18,199.5
2022-11-19,127.20833333333333
2022-11-20,94.54166666666667
2022-11-21,145.45833333333334
2022-11-22,186.04166666666666
2022-11-23,203.95833333333334
2022-11-24,165.875
2022-11-25,151.66666666666666
2022-11-26,186.41666666666666
2022-11-27,224.08333333333334
2022-11-28,202.54166666666666
2022-11-29,171.625
2022-11-30,196.91666666666666
2022-12-01,210.41666666666666
2022-12-02,203.66666666666666
2022-12-03,220.45833333333334
2022-12-04,228.875
2022-12-05,222.20833333333334
2022-12-06,221.45833333333334
2022-12-07,203.04166666666666
2022-12-08,221.625
2022-12-09,214.79166666666666
2022-12-10,206.83333333333334
2022-12-11,201.91666666666666
2022-12-12,218.625
2022-12-13,205.66666666666666
2022-12-14,223.29166666666666
2022-12-15,222.54166666666666
2022-12-16,222.16666666666666
2022-12-17,202.125
2022-12-18,169.41666666666666
2022-12-19,218.0
2022-12-20,215.45833333333334
2022-12-21,166.5
2022-12-22,213.70833333333334
2022-12-23,165.08333333333334
2022-12-24,159.54166666666666
2022-12-25,125.54166666666667
2022-12-26,201.66666666666666
2022-12-27,177.625
2022-12-28,145.29166666666666
2022-12-29,220.04166666666666
2022-12-30,165.125
2022-12-31,175.33333333333334
2023-01-01,166.66666666666666
2023-01-02,201.70833333333334
2023-01-03,197.125
2023-01-04,226.375
2023-01-05,226.54166666666666
2023-01-06,220.45833333333334
2023-01-07,206.45833333333334
2023-01-08,224.625
2023-01-09,217.58333333333334
2023-01-10,157.125
2023-01-11,192.70833333333334
2023-01-12,228.95833333333334
2023-01-13,215.5
2023-01-14,228.875
2023-01-15,226.625
2023-01-16,230.91666666666666
2023-01-17,206.70833333333334
2023-01-18,218.125
2023-01-19,206.16666666666666
2023-01-20,213.66666666666666
2023-01-21,235.75
2023-01-22,239.08333333333334
2023-01-23,244.08333333333334
2023-01-24,246.91666666666666
2023-01-25,249.45833333333334
2023-01-26,222.33333333333334
2023-01-27,243.20833333333334
2023-01-28,217.5
2023-01-29,239.25
2023-01-30,246.66666666666666
2023-01-31,237.95833333333334
2023-02-01,245.45833333333334
2023-02-02,252.70833333333334
2023-02-03,236.375
2023-02-04,250.70833333333334
2023-02-05,259.375
2023-02-06,260.4166666666667
2023-02-07,234.5
2023-02-08,221.70833333333334
2023-02-09,211.41666666666666
2023-02-10,245.875
2023-02-11,264.27777777777777
2023-02-13,398.2142857142857
2023-02-14,264.4583333333333
2023-02-15,276.1666666666667
2023-02-16,271.5833333333333
2023-02-17,271.125
2023-02-18,257.125
2023-02-19,276.7916666666667
2023-02-20,270.75
2023-02-21,226.08333333333334
2023-02-22,239.08333333333334
2023-02-23,271.9583333333333
2023-02-24,277.9583333333333
2023-02-25,204.25
2023-02-26,269.0833333333333
2023-02-27,250.45833333333334
2023-02-28,267.75
2023-03-01,280.25
2023-03-02,291.4166666666667
2023-03-03,291.125
2023-03-04,279.75
2023-03-05,274.125
2023-03-06,288.0416666666667
2023-03-07,241.66666666666666
2023-03-08,289.2916666666667
2023-03-09,287.8333333333333
2023-03-10,258.4166666666667
2023-03-11,256.2916666666667
2023-03-12,194.125
2023-03-13,198.79166666666666
2023-03-14,193.54166666666666
2023-03-15,150.45833333333334
2023-03-16,207.04166666666666
2023-03-17,276.125
2023-03-18,300.125
2023-03-19,292.2083333333333
2023-03-20,313.4583333333333
2023-03-21,316.5833333333333
2023-03-22,300.0833333333333
2023-03-23,271.7083333333333
2023-03-24,312.7916666666667
2023-03-25,305.0416666666667
2023-03-26,314.0833333333333
2023-03-27,299.1666666666667
2023-03-28,316.6666666666667
2023-03-29,311.0
2023-03-30,229.875
2023-03-31,275.6666666666667
2023-04-01,309.4166666666667
2023-04-02,313.8333333333333
2023-04-03,318.875
2023-04-04,258.4166666666667
2023-04-05,296.5416666666667
2023-04-06,325.9166666666667
2023-04-07,316.75
2023-04-08,323.5
2023-04-09,296.875
2023-04-10,265.4166666666667
2023-04-11,216.375
2023-04-12,239.45833333333334
2023-04-13,311.4166666666667
2023-04-14,323.9166666666667
2023-04-15,304.0833333333333
2023-04-16,321.1666666666667
2023-04-17,286.4166666666667
2023-04-18,336.625
2023-04-19,264.75
2023-04-20,292.7083333333333
2023-04-21,252.45833333333334
2023-04-22,215.79166666666666
2023-04-23,271.5833333333333
2023-04-24,265.0416666666667
2023-04-25,323.0
2023-04-26,324.125
2023-04-27,305.3333333333333
2023-04-28,317.4583333333333
2023-04-29,348.0416666666667
2023-04-30,339.9166666666667
2023-05-01,334.4583333333333
2023-05-02,338.2083333333333
2023-05-03,264.2916666666667
2023-05-04,241.875
2023-05-05,250.20833333333334
2023-05-06,219.16666666666666
2023-05-07,225.125
2023-05-08,158.375
2023-05-09,275.5416666666667
2023-05-10,251.95833333333334
2023-05-11,311.8333333333333
2023-05-12,196.25
2023-05-13,313.0833333333333
2023-05-14,225.375
2023-05-15,234.79166666666666
2023-05-16,216.75
2023-05-17,252.58333333333334
2023-05-18,228.16666666666666
2023-05-19,238.79166666666666
2023-05-20,188.875
2023-05-21,218.70833333333334
2023-05-22,239.75
2023-05-23,182.04166666666666
2023-05-24,274.0416666666667
2023-05-25,235.45833333333334
2023-05-26,277.9583333333333
2023-05-27,263.6666666666667
2023-05-28,145.16666666666666
2023-05-29,250.75
2023-05-30,288.9583333333333
2023-05-31,286.1666666666667
2023-06-01,327.25
2023-06-02,326.125
2023-06-03,319.0833333333333
2023-06-04,341.375
2023-06-05,341.9583333333333
2023-06-06,284.9583333333333
2023-06-07,257.4583333333333
2023-06-08,335.0833333333333
2023-06-09,339.7916666666667
2023-06-10,312.2083333333333
2023-06-11,323.6666666666667
2023-06-12,306.5416666666667
2023-06-13,347.8333333333333
2023-06-14,337.25
2023-06-15,338.0833333333333
2023-06-16,266.95652173913044
2023-06-17,236.375
2023-06-18,288.9166666666667
2023-06-19,313.5833333333333
2023-06-20,314.4166666666667
2023-06-21,285.4166666666667
2023-06-22,334.9166666666667
2023-06-23,327.375
2023-06-24,297.4166666666667
2023-06-25,273.8333333333333
2023-06-26,156.95833333333334
2023-06-27,277.875
2023-06-28,218.29166666666666
2023-06-29,166.66666666666666
2023-06-30,179.25
2023-07-01,217.58333333333334
2023-07-02,275.875
2023-07-03,249.29166666666666
2023-07-04,200.04166666666666
2023-07-05,255.125
2023-07-06,274.0416666666667
2023-07-07,191.70833333333334
2023-07-08,240.0
2023-07-09,266.85714285714283
2023-07-10,334.90909090909093
2023-07-11,271.2916666666667
2023-07-12,321.2916666666667
2023-07-13,329.9166666666667
2023-07-14,323.125
2023-07-15,290.25
2023-07-16,325.5416666666667
2023-07-17,243.83333333333334
2023-07-18,263.4583333333333
2023-07-19,300.9583333333333
2023-07-20,313.0
2023-07-21,232.875
2023-07-22,201.125
2023-07-23,194.58333333333334
2023-07-24,171.20833333333334
2023-07-25,136.79166666666666
2023-07-26,118.33333333333333
2023-07-27,265.9166666666667
2023-07-28,256.6666666666667
2023-07-29,316.1666666666667
2023-07-30,193.75
2023-07-31,187.66666666666666
2023-08-01,244.08333333333334
2023-08-02,296.25
2023-08-03,240.29166666666666
2023-08-04,139.83333333333334
2023-08-05,236.41666666666666
2023-08-06,235.95833333333334
2023-08-07,290.2916666666667
2023-08-08,291.4166666666667
2023-08-09,250.375
2023-08-10,205.75
2023-08-11,228.70833333333334
2023-08-12,316.5
2023-08-13,222.95833333333334
2023-08-14,229.375
2023-08-15,258.8333333333333
2023-08-16,230.83333333333334
2023-08-17,164.58333333333334
2023-08-18,213.45833333333334
2023-08-19,201.66666666666666
2023-08-20,125.29166666666667
2023-08-21,150.04166666666666
2023-08-22,235.08333333333334
2023-08-23,267.5
2023-08-24,240.625
2023-08-25,277.7083333333333
2023-08-26,281.1666666666667
2023-08-27,217.54166666666666
2023-08-28,241.08333333333334
2023-08-29,204.08333333333334
2023-08-30,203.625
2023-08-31,168.70833333333334
2023-09-01,196.375
2023-09-02,249.0
2023-09-03,261.0833333333333
2023-09-04,212.45833333333334
2023-09-05,200.125
2023-09-06,199.75
2023-09-07,209.33333333333334
2023-09-08,292.25
2023-09-09,308.0833333333333
2023-09-10,304.4166666666667
2023-09-11,306.625
2023-09-12,305.1666666666667
2023-09-13,249.375
2023-09-14,303.25
2023-09-15,223.04166666666666
2023-09-16,211.375
2023-09-17,169.95833333333334
2023-09-18,218.79166666666666
2023-09-19,288.4166666666667
2023-09-20,232.29166666666666
2023-09-21,294.5
2023-09-22,284.625
2023-09-23,299.125
2023-09-24,299.6666666666667
2023-09-25,298.0
2023-09-26,299.9583333333333
2023-09-27,291.3333333333333
2023-09-28,289.2083333333333
2023-09-29,265.3333333333333
2023-09-30,209.875
2023-10-01,228.04166666666666
2023-10-02,245.25
2023-10-03,146.5
2023-10-04,208.45833333333334
2023-10-05,242.41666666666666
2023-10-06,229.66666666666666
2023-10-07,173.54166666666666
2023-10-08,206.79166666666666
2023-10-09,116.66666666666667
2023-10-10,151.08333333333334
2023-10-11,98.54166666666667
2023-10-12,214.54166666666666
2023-10-13,247.75
2023-10-14,190.16666666666666
2023-10-15,194.20833333333334
2023-10-16,228.0
2023-10-17,231.75
2023-10-18,173.125
2023-10-19,119.5
2023-10-20,218.25
2023-10-21,200.83333333333334
2023-10-22,202.58333333333334
2023-10-23,231.375
2023-10-24,194.625
2023-10-25,86.83333333333333
2023-10-26,182.91666666666666
2023-10-27,157.41666666666666
2023-10-28,244.375
2023-10-29,230.58333333333334
2023-10-30,248.75
2023-10-31,176.125
2023-11-01,226.16666666666666
2023-11-02,230.5
2023-11-03,246.29166666666666
2023-11-04,257.6666666666667
2023-11-05,254.125
2023-11-06,245.5
2023-11-07,225.95833333333334
2023-11-08,235.54166666666666
2023-11-09,172.79166666666666
2023-11-10,162.25
2023-11-11,165.58333333333334
2023-11-12,215.08333333333334
2023-11-13,166.08333333333334
2023-11-14,207.54166666666666
2023-11-15,242.75
2023-11-16,245.08333333333334
2023-11-17,240.79166666666666
2023-11-18,243.33333333333334
2023-11-19,230.79166666666666
2023-11-20,228.45833333333334
2023-11-21,177.41666666666666
2023-11-22,80.25
2023-11-23,98.75
2023-11-24,239.91666666666666
2023-11-25,238.66666666666666
2023-11-26,203.5
2023-11-27,126.75
2023-11-28,209.95833333333334
2023-11-29,120.66666666666667
2023-11-30,118.08333333333333
2023-12-01,115.75
2023-12-02,151.04166666666666
2023-12-03,99.875
2023-12-04,102.29166666666667
2023-12-05,89.75
2023-12-06,120.33333333333333
2023-12-07,46.0
2023-12-08,180.66666666666666
2023-12-09,165.25
2023-12-10,138.75
2023-12-11,62.541666666666664
2023-12-12,146.45833333333334
2023-12-13,127.375
2023-12-14,89.29166666666667
2023-12-15,143.20833333333334
2023-12-16,187.125
2023-12-17,212.45833333333334
2023-12-18,218.45833333333334
2023-12-19,217.54166666666666
2023-12-20,218.41666666666666
2023-12-21,204.33333333333334
2023-12-22,202.25
2023-12-23,151.875
2023-12-24,160.875
2023-12-25,134.41666666666666
2023-12-26,48.0
2023-12-27,157.79166666666666
2023-12-28,227.83333333333334
2023-12-29,221.5
2023-12-30,220.75
2023-12-31,220.75
2024-01-01,214.125
2024-01-02,206.58333333333334
2024-01-03,228.16666666666666
2024-01-04,214.79166666666666
2024-01-05,219.625
2024-01-06,223.45833333333334
2024-01-07,56.25
2024-01-08,189.54166666666666
2024-01-09,176.25
2024-01-10,223.29166666666666
2024-01-11,236.125
2024-01-12,215.20833333333334
2024-01-13,227.66666666666666
2024-01-14,162.75
2024-01-15,242.91666666666666
2024-01-16,242.125
2024-01-17,235.08333333333334
2024-01-18,195.70833333333334
2024-01-19,163.91666666666666
2024-01-20,92.58333333333333
2024-01-21,149.33333333333334
2024-01-22,194.70833333333334
2024-01-23,185.41666666666666
2024-01-24,248.70833333333334
2024-01-25,248.95833333333334
2024-01-26,249.04166666666666
2024-01-27,256.25
2024-01-28,211.04166666666666
2024-01-29,160.08333333333334
2024-01-30,91.875
2024-01-31,158.08333333333334
2024-02-01,133.16666666666666
2024-02-02,261.625
2024-02-03,260.9583333333333
2024-02-04,268.75
2024-02-05,262.375
2024-02-06,272.7083333333333
2024-02-07,259.1666666666667
2024-02-08,266.4583333333333
2024-02-09,266.8333333333333
2024-02-10,265.7916666666667
2024-02-11,265.8333333333333
2024-02-12,222.95833333333334
