Year,Month,Day,O3,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WDir_Avg,Press_Avg,Rad_Avg,Rain_Tot
2023,7,6,40.25185416666667,5.263486111111111,0.6780277777777778,0.16830555555555557,27.6705625,24.099756944444444,20.241465277777777,71.47513888888889,1.9224083333333333,131.993,805.5086902777778,465.151687426557,2.7
2023,7,7,28.80428472222222,2.4030625,0.32508333333333334,0.073875,4.097292263610315,7.042463126843658,19.379756944444445,68.907125,1.7062555555555554,185.20656319444444,805.200145138889,422.7008742586002,3.8000000000000003
2023,7,8,26.203569444444444,4.2597708333333335,0.2847152777777778,0.09795833333333334,13.666724982505249,12.116095100864554,19.914527777777778,68.0651875,1.5202583333333333,169.9102722222222,805.4944375,430.935332103321,0.0
2023,7,9,38.011493055555555,4.2686874999999995,0.2872152777777778,0.10829861111111112,16.673902777777776,14.708340277777777,19.114652777777778,78.25744444444445,1.7408222222222223,147.9424326388889,805.8572430555555,430.67427428571426,11.3
2023,7,10,33.164145833333336,4.811763888888889,0.3229444444444445,0.11442361111111111,12.943520833333332,9.916128133704735,19.250395833333332,78.19689583333333,1.369576388888889,148.64684791666667,806.4690236111112,390.679824137931,2.6
2023,7,11,40.288243055555554,5.022506944444444,0.6823958333333333,0.1176875,11.812756944444443,9.13378296910324,19.425965277777777,69.85679166666667,2.2158777777777776,168.57833611111113,807.591607638889,466.06003695652174,5.5
2023,7,12,42.909333333333336,4.547486111111112,0.6097152777777778,0.11090277777777777,16.384694444444445,12.791770538243625,19.539958333333335,68.842625,1.5003604166666664,152.29870277777778,807.4700159722223,518.3273301775148,1.4000000000000001
2023,7,13,47.542125000000006,3.6627777777777775,0.3602222222222222,0.08033333333333334,16.837958333333333,13.737154929577464,20.7166875,61.29886111111111,1.6987666666666668,124.90369166666666,806.1013958333333,559.9601805392731,0.0
2023,7,14,41.57513194444444,3.196888888888889,0.4170555555555556,0.05070138888888889,14.829159722222224,10.882787834902244,20.67198611111111,63.25729166666667,1.3777409722222222,151.01197777777776,806.2161194444445,459.63130061349693,0.0
2023,7,15,42.71929166666666,4.557604166666667,0.4974513888888889,0.0858263888888889,18.691236111111113,12.572006944444443,20.726895833333334,65.33240277777779,1.511104861111111,154.19324583333335,806.277676388889,497.2719777777778,0.0
2023,7,16,45.58594444444444,4.081951388888889,0.41058333333333336,0.09005150846210448,25.64629166666667,18.44807638888889,21.13951388888889,61.30049305555556,1.6435194444444445,127.95351041666666,806.7239305555555,591.29964749082,0.0
2023,7,17,35.782520833333336,5.6881875,0.7269027777777778,0.08221527777777778,23.274493055555553,17.623270440251574,19.2846875,71.29852777777778,1.3628618055555555,154.929525,807.4653125,418.2809987775061,7.4
2023,7,18,43.981625,6.030819444444444,0.6265416666666667,0.13055555555555556,20.73042877906977,19.169840277777777,19.382631944444444,71.75011805555556,1.2005569444444444,139.34122083333335,808.2759694444444,387.3045792410714,21.6
2023,7,19,50.90334722222223,4.0090625,0.47705555555555557,0.09881944444444445,21.646708333333333,16.273569444444444,19.98382638888889,64.13767361111111,1.5014090277777778,155.8992722222222,808.5512118055557,547.717625146886,0.0
2023,7,20,43.229972164231036,5.432887961029924,0.8082950591510091,0.0946276965901183,20.88581767571329,14.19758524704245,20.34069589422408,66.6724913013222,1.457286012526096,129.51496242171189,807.7541927627,565.7463102595798,0.30000000000000004
2023,7,21,37.51790277777778,6.097590277777778,0.6380069444444445,0.08199025748086292,21.505100000000002,16.899270833333333,19.831847222222223,68.41510416666667,1.3666270833333334,138.8877576388889,806.81413125,459.62869597069596,0.30000000000000004
2023,7,22,35.121875,4.8478125,0.6904652777777778,0.10838194444444443,19.0345625,17.149083333333333,18.27332638888889,76.36643055555555,1.1868937499999999,163.11056944444445,806.3716041666668,348.0938574938575,4.5
2023,7,23,32.768819444444446,3.574236111111111,0.30827777777777776,0.09909722222222221,11.319840055632824,9.571792656587473,17.745256944444442,81.65794444444444,1.1177444444444444,133.10284097222222,807.2624145833335,342.2387041198502,9.0
2023,7,24,24.74651388888889,4.160013888888889,0.9899166666666667,0.2011893033075299,13.6890989010989,12.392618542108988,18.054618055555558,80.46768055555556,0.8557270833333334,109.6667076388889,808.0743479166666,288.6865254658385,8.1
2023,7,25,24.029611111111112,4.3393194444444445,0.4365694444444444,0.3654513888888889,12.167317425885757,9.610830815709969,17.67754861111111,84.44614583333333,1.2021166666666667,140.76478541666665,808.8275784722222,267.4110035842294,7.800000000000001
2023,7,26,35.007083333333334,7.346,1.0916388888888888,0.4172083333333333,19.158060224089635,15.211196275071634,17.219881944444445,79.74103472222222,1.0014152777777778,106.48734930555555,808.6282368055556,205.6021714922049,2.2
2023,7,27,33.40092361111111,5.042701388888888,0.8068680555555556,0.35436111111111107,16.88767361111111,13.948055555555555,17.31092361111111,76.64670833333334,1.2659708333333333,109.54878611111111,807.8427423611112,448.62273880597013,0.9
2023,7,28,20.68875945537065,5.9706051437216345,2.2564750378214824,0.4062783661119516,21.00789712556732,15.055052950075643,13.802223903177005,84.99674735249621,0.39432375189107416,68.3589273827534,808.1658260211801,458.66577854671283,0.0
2023,8,1,26.242395833333337,3.703784722222222,0.8044097222222222,0.38940277777777776,17.188208333333332,13.27214899713467,19.5404375,77.26309722222223,1.0274951388888889,127.45404305555556,808.1316736111112,396.1997892215569,5.6000000000000005
2023,8,2,38.20175694444444,3.2533611111111114,0.49435326842837274,0.35383333333333333,13.49051388888889,10.96979870596693,19.755375,71.61760416666667,1.2819729166666667,141.87621736111112,807.3312215277778,544.2723919716647,11.0
2023,8,3,33.601256944444444,5.657298611111111,0.9504861111111111,0.38675,51.42640718562874,11.183790504898266,19.00036831132731,73.48043085476024,1.0374871438498958,114.04774982626824,806.9139826268241,493.6172421185372,0.9
2023,8,4,20.20654861111111,3.3194166666666667,0.30422916666666666,0.3627847222222222,9.120398009950248,8.106198529411765,17.975805555555556,82.23783333333333,1.0669888888888888,144.6676798611111,806.7971881944444,285.0158181818182,6.5
2023,8,5,23.703125,3.8023680555555552,0.973307852675469,0.3782013888888889,11.614151079136692,9.139903774981496,18.396569444444445,78.22744444444444,1.2827131944444443,136.03997638888887,807.66639375,448.8889916864608,26.7
2023,8,6,24.30340277777778,2.109513888888889,0.3402569444444445,0.3336458333333333,10.88644180874722,5.871285604311009,17.8325,79.84534722222223,1.1983187499999999,145.38239791666666,808.7766145833333,329.5931658595642,0.1
2023,8,7,21.88284942084942,3.594489311163896,2.374030888030888,0.32166023166023167,12.985922779922781,8.806136183689627,19.5588416988417,72.93662548262547,1.2399868725868726,134.40825714285714,808.9526478764478,422.91597757847535,0.0
2023,8,8,36.13798611111111,3.760604166666667,0.6982638888888889,0.2765138888888889,14.84388888888889,10.528886524822695,20.514444444444443,67.9095625,1.2618895833333335,149.57952708333335,808.2119166666666,534.7157568578554,0.0
2023,8,9,38.209263888888884,3.5245069444444446,0.20421527777777776,0.2752222222222222,15.729598591549294,13.416274228284278,20.246659722222223,69.95156944444444,1.6951993055555556,185.16333402777778,807.3928583333334,578.8393957816378,0.9
2023,8,10,35.13959027777778,3.075576388888889,0.25593055555555555,0.24827777777777776,14.57000702247191,11.278199018920812,20.43765972222222,69.15153472222222,1.4388069444444445,199.4271840277778,807.0203027777778,545.7948842652796,0.1
