Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,TemperatureDowntown,RelativeHumidityDowntown,SolarRadiationDowntown,RainfallDowntown,WindDirectionDowntown,PM10Downtown,PM2.5Downtown,O3Downtown,CODowntown,NODowntown,NO2Downtown,SO2Downtown
2018-11-24,OS,BDL,BDL,OK,OK,OK,OS,0.0,0.0,9.86698511144822,,0.5928611111111112,0.8718680555555556,1.7876458333333334,0.3548333333333333,17.089041666666667,,16.042104166666668,72.36235416666666,1.5848756944444444,2.0622277777777778,804.5905868055556,240.74453888888888,17.658333333333335,65.16666666666667,226.5,,202.0,0.0,970.6315789473684,,,4.875,,
2018-11-25,OS,BDL,OK,OK,OK,OK,OS,0.0,0.0,9.76684032774295,,0.7056388888888889,0.9306319444444444,1.2628194444444445,0.3412291666666667,13.697819444444445,,15.14139375,68.33761111111112,1.415001388888889,1.8225902777777776,805.2610777777778,239.25284652777776,16.879166666666666,61.0,225.66666666666663,,212.0,0.0,953.4583333333334,,,4.708333333333333,,
2018-11-26,OS,BDL,OK,OK,OK,OK,OS,0.0,0.0,8.27544040833905,,0.4402847222222222,1.3947430555555556,2.0364305555555555,0.4057986111111111,17.246305555555555,,14.224760250173732,71.19419735927727,1.0209673384294649,1.323098679638638,806.4578554551772,220.7562043085476,16.166666666666668,61.41666666666666,208.0,,221.0,0.0,264.9583333333333,,,6.75,,
2018-11-27,OS,BDL,OK,OK,OK,OK,OS,0.0,0.0,10.404414225010516,,0.343875,1.912402777777778,1.865701388888889,0.3874097222222222,19.10250694444445,,14.369592361111112,70.11702777777778,1.136470138888889,1.5125611111111112,806.1241354166666,229.1850611111111,16.3,63.625,208.5,,151.0,0.0,-15.0,,,8.375,,
2018-11-28,OS,BDL,OR,OK,OK,OK,OS,0.0,0.5,12.76958577729842,,-0.1027777777777777,-1.4147222222222222,0.5909791666666666,0.2078472222222222,11.135743055555556,0.0,14.262694444444444,75.53713194444444,3.194761805555556,4.279436805555556,803.8157263888888,112.7326472222222,15.625,68.20833333333333,87.79166666666667,0.01,161.0,0.0,-15.0,,,3.75,,
2018-11-29,OS,BDL,OK,OR,OK,OK,OS,0.0,17.5,8.501841767832573,,0.1340416666666666,1.2883958333333334,-0.4076388888888889,0.3655,3.994201388888889,0.0,11.49688888888889,94.23946527777775,1.670390972222222,2.15014375,804.2418486111112,48.15068888888889,12.4,87.75,52.75,0.8,252.0,0.0,-15.0,,,7.583333333333333,,
2018-11-30,OS,BDL,OR,OR,OK,OK,OS,0.0,0.1,8.998344557772894,,-0.0829207232267037,-1.7934631432545205,-0.0406258692628651,0.357385257301808,6.866634214186369,,14.361354166666665,81.5340486111111,1.832545833333333,2.356805555555556,804.8175805555557,212.88135694444443,15.55,74.33333333333333,207.16666666666663,0.01,161.0,0.0,-14.625,,,7.291666666666666,,
2018-12-01,OS,BDL,OR,OR,OK,OK,OS,0.0,0.0,11.90882998619136,,-0.0572083333333333,-4.468770833333333,0.1359583333333333,0.2928055555555555,5.625222222222222,,13.928957638888887,72.55958333333334,1.520234027777778,2.0092215277777776,804.2369458333334,246.7282395833333,15.275,68.125,229.79166666666663,,212.0,0.0,-15.0,,,,,
2018-12-02,OS,BDL,OR,OR,OK,OK,OS,0.0,0.0,11.036442486529886,,-0.2147450424929178,-4.743477337110481,-0.6189305949008498,0.3028257790368271,5.414001421464108,,13.747379166666663,75.09206250000001,1.3842277777777778,1.8101381944444448,804.6543875,243.24673472222224,15.325,67.95833333333333,231.29166666666663,,129.0,0.0,-14.708333333333334,,,4.75,,
2018-12-03,OS,BDL,OR,OR,OK,OK,OS,0.0,0.0,8.654560641260273,,-0.1227152777777777,-3.2653263888888886,0.8743541666666667,0.3616736111111111,13.07142361111111,,14.291523611111112,76.62586805555556,0.989,1.28025625,805.7371965277779,216.68947222222224,16.616666666666667,65.95833333333333,224.16666666666663,,127.0,0.0,-14.958333333333334,,,11.625000000000002,,
2018-12-04,OS,BDL,OR,BDL,OK,OK,OS,0.0,0.0,9.715557647516492,,0.3885138888888889,-0.1380138888888888,4.375736111111111,0.5017708333333333,18.96352083333333,,15.267784722222222,78.40172916666667,0.9985041666666666,1.3045555555555557,807.0124340277778,224.63103333333336,17.233333333333334,69.83333333333333,198.8333333333333,,131.0,0.0,-14.875,,,13.291666666666666,,
2018-12-05,OS,BDL,OR,BDL,OK,OK,OS,0.0,0.5,6.258487599150592,,0.1368402777777778,-0.4914722222222222,4.121159722222222,0.5608611111111111,28.20438888888889,,15.1080625,82.10026388888889,1.1065458333333331,1.378398611111111,808.0159673611112,141.92217708333334,16.958333333333332,71.45833333333333,129.04166666666666,0.05,24.0,0.0,-14.833333333333334,,,9.166666666666666,,
2018-12-06,OS,BDL,OR,BDL,OK,OK,OS,0.0,6.0,7.893310619817206,,0.1813819444444444,0.3639925373134328,14.643899253731345,0.3985069444444444,14.619604166666669,,16.298166666666667,79.62034027777777,0.8567493055555556,1.107761111111111,808.6686958333333,173.6843875,17.9875,71.625,187.66666666666663,0.16,26.0,0.0,-14.375,,,9.166666666666666,,
2018-12-07,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,10.490353077310852,,0.0041736111111111,-12.989347826086956,32.03782608695652,0.2468888888888888,8.472270833333333,,16.201777777777778,74.45913194444444,1.3371805555555556,1.7359784722222225,808.5141041666667,230.9397576388889,17.9875,65.5,203.79166666666663,0.01,180.0,0.0,-14.083333333333334,,,8.041666666666668,,
2018-12-08,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.215713439933351,,-0.0135833333333333,,,0.2672916666666666,9.515229166666668,,14.552854166666666,74.80922916666667,1.1453131944444443,1.4935381944444446,808.2357944444444,220.9537194444445,16.2375,65.58333333333333,182.41666666666663,,212.0,0.0,-14.208333333333334,,,7.583333333333333,,
2018-12-09,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,8.413707027797987,,0.0140625,,,0.3362916666666666,10.53190277777778,,14.365930555555554,72.49011805555556,1.0129694444444444,1.33489375,808.0665277777778,199.2937361111111,16.283333333333335,65.20833333333333,196.54166666666663,,27.0,0.0,-14.75,,,5.916666666666666,,
2018-12-10,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.483523699591845,,0.0328402777777777,-8.803087248322148,16.775973154362415,0.4094166666666666,18.41199305555556,,13.539736111111113,75.639625,1.0360131944444444,1.282334722222222,808.4838527777777,170.31428541666668,16.083333333333332,65.25,176.5,,214.0,0.0,-14.333333333333334,,,13.375,,
2018-12-11,OS,BDL,OS,OK,OK,OK,OS,0.0,0.2,5.517265193947931,,19.12795833333333,-0.6064277180406212,27.718960573476704,0.5237916666666667,31.412111111111116,0.0,12.3706125,79.38275694444444,0.9779076388888888,1.2271381944444444,809.5489638888888,180.4535930555556,14.7,69.33333333333333,171.375,,7.0,0.0,-15.0,,,10.875000000000002,,
2018-12-12,OS,BDL,OR,OR,OK,OK,OS,0.0,0.0,10.0145248416994,,-0.1232291666666666,-4.346152777777778,-0.5995902777777777,0.4215,20.03882638888889,,14.27784722222222,77.05365277777777,1.2926319444444443,1.6702888888888887,807.955025,156.60167916666666,15.854166666666666,68.75,148.04166666666666,,201.0,0.0,-15.0,,,6.166666666666667,,
2018-12-13,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.64701747533982,,-0.0339402362751911,-4.484418918918919,-0.4848648648648648,0.3319110493398193,16.14213342599027,0.0,14.558354166666666,67.57564583333333,1.8378854166666665,2.356675694444444,806.1134159722221,180.27367569444445,15.8625,63.708333333333336,174.66666666666666,,144.0,0.0,-15.0,,,9.958333333333332,,
2018-12-14,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,7.860047265705954,,-0.0010152990264255,,,0.3282962447844228,21.931766342141863,,12.362723611111113,71.78981944444445,0.8373194444444445,1.0958465277777778,806.8812881944444,205.3129819444445,14.620833333333332,60.333333333333336,197.16666666666663,,221.0,0.0,-15.0,,,11.000000000000002,,
2018-12-15,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.759653469899499,,0.2773333333333333,,,0.3570069444444445,27.08659722222222,,10.8572125,62.21660416666667,1.1691381944444443,1.4810340277777776,807.8830916666667,225.33527291666667,13.595833333333331,55.04166666666666,214.9583333333333,,115.0,0.0,-15.0,,,12.666666666666666,,
2018-12-16,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.631686526873715,,0.1853027139874739,,,0.3800974251913709,27.715947075208916,,12.38341875,73.61949305555557,1.0647097222222222,1.3312118055555555,808.8368833333333,209.29839097222225,14.675,62.958333333333336,196.8333333333333,,30.0,0.0,-15.0,,,6.875,,
2018-12-17,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.839474509788982,,0.8696458333333333,,,0.3293541666666666,33.94195138888889,,13.619379166666668,73.37486805555555,1.048367361111111,1.383075,808.3146180555556,207.5087763888889,15.470833333333331,65.125,190.29166666666663,,222.0,0.0,-15.0,,,6.791666666666667,,
2018-12-18,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,11.71038778539447,,0.3214097222222222,,,0.2872986111111111,23.39507638888889,,13.801072916666666,75.82082638888889,1.7823701388888888,2.3370722222222224,805.9853763888889,208.2333694444445,15.391666666666667,68.375,198.29166666666663,,204.0,0.0,-15.0,,,5.666666666666667,,
2018-12-19,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.313090881191366,,0.2786666666666667,,,0.2608194444444444,19.549347222222224,,13.94555,65.8085763888889,2.1817875,2.789829861111111,803.9385173611112,240.7307701388889,15.470833333333331,59.083333333333336,228.375,,200.0,0.0,-15.0,,,6.249999999999999,,
2018-12-20,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.938672838219641,,0.3175555555555556,,,0.3539861111111111,23.300472550382207,,10.687795833333332,53.79431944444445,1.5843972222222222,2.0005402777777777,805.9981375,247.4900694444445,13.533333333333331,45.66666666666666,234.66666666666663,,9.0,0.0,-15.0,,,12.833333333333334,,
2018-12-21,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.518098602654692,,0.1717176634214186,,,0.3968984700973574,23.64935933147633,,9.70877638888889,41.02648611111111,1.021034027777778,1.276547916666667,806.6806659722222,247.13293402777776,12.3125,37.625,235.41666666666663,,217.0,0.0,-15.0,,,8.875,,
2018-12-22,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.85484325368395,,0.0896177901320361,,,0.5212022237665045,25.180034818941504,,10.306414583333332,50.62636111111112,0.9217090277777776,1.1694229166666668,807.0174902777778,242.83508472222223,12.9125,44.708333333333336,291.6842105263158,,214.0,0.0,-15.0,,,6.916666666666665,,
2018-12-23,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.379233750963223,,0.8463977746870653,,,0.5709596662030598,27.68205984690327,,11.422963888888887,56.81479166666667,0.9342097222222222,1.2062131944444443,807.492242361111,221.83290208333332,13.5875,49.833333333333336,243.04761904761904,,207.0,0.0,-15.0,,,4.416666666666667,,
2018-12-24,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,7.625450527938775,,0.3106471816283924,,,0.5624356297842729,31.169659011830205,,11.704370833333334,61.43391666666666,0.8900145833333334,1.1242951388888889,807.0129326388889,195.17533402777772,14.166666666666666,53.375,202.25,,222.0,0.0,-15.0,,,7.916666666666667,,
2018-12-25,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.498789145880066,,0.1297083333333333,,,0.5567083333333334,27.242729166666667,,12.801039583333331,66.60718055555556,1.0069208333333333,1.2997631944444443,805.6951631944444,188.10569722222223,14.691666666666668,58.79166666666666,175.45833333333334,,222.0,0.0,-15.0,,,2.583333333333333,,
2018-12-26,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.157269485460946,,0.1102777777777777,,,0.4667291666666667,18.21204861111111,,13.410115972222222,63.31477777777778,1.5353194444444445,1.968428472222222,804.6335902777779,212.09929444444444,15.141666666666666,54.91666666666666,160.33333333333334,,201.0,0.0,-15.0,,,6.375,,
2018-12-27,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.731122402376842,,-0.1941388888888889,,,0.4614652777777778,16.10745656706046,,13.051860416666669,70.43070138888889,1.7826388888888889,2.3057854166666667,803.4753527777777,188.5423097222222,14.475,62.375,173.04166666666666,,206.0,0.0,-15.0,,,7.583333333333333,,
2018-12-28,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.868121447050294,,-0.2976666666666666,,,0.4853402777777778,15.265125,,12.4123125,72.76570833333334,1.1558444444444445,1.5250916666666667,804.6828402777778,218.41764722222223,14.145833333333334,63.208333333333336,195.375,,199.0,0.0,-15.0,,,8.666666666666666,,
2018-12-29,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.83315845563933,,-0.3579415855354659,,,0.4634770514603616,12.82699164345404,,13.337486111111112,62.80839583333333,1.5491680555555556,2.0234006944444447,805.1945451388889,224.3761944444444,15.083333333333334,57.16666666666666,211.91666666666663,,210.0,0.0,-15.0,,,8.75,,
2018-12-30,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.967037077048644,,-0.2977831827658095,,,0.4754690757470466,11.417665045170258,,12.91325,65.95889583333333,2.4653666666666667,3.1709756944444445,804.6406666666667,215.50836388888888,14.675,56.958333333333336,215.9583333333333,,163.0,0.0,-15.0,,,6.458333333333333,,
2018-12-31,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.923497997134332,,-0.3205767894371091,,,0.4772897845726199,14.670792216817237,,13.138957638888888,68.48253472222223,1.4224784722222223,1.860954861111111,804.9025166666668,210.41492222222223,14.770833333333334,62.0,188.375,,212.0,0.0,-15.0,,,5.708333333333333,,
2019-01-01,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.713630327046776,,-0.268589298123697,,,0.5817859624739402,17.840625434329397,,13.181709027777778,61.34408333333333,1.2849958333333331,1.671765972222222,804.1575027777778,212.5039194444444,15.291666666666666,55.75,188.8333333333333,,205.0,0.0,-15.0,1.25,,,12.458333333333334,
2019-01-02,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.11024726458754,,-0.1034746351633078,,,0.5242460041695622,17.133901251738525,,12.423997916666668,70.32654861111111,1.3197645833333334,1.702823611111111,805.1370270833332,152.19884374999998,14.433333333333332,59.833333333333336,165.75,,225.0,0.0,-15.0,2.7777777777777777,,,13.791666666666668,
2019-01-03,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.7513094348676,,-0.0665670604586518,,,0.5345239749826268,14.007109103544128,,13.414608333333334,63.66757638888889,1.132251388888889,1.4897763888888886,805.5908027777779,222.25063541666665,15.191666666666668,55.91666666666666,217.0,,212.0,0.0,-15.0,4.4,,,14.791666666666666,
2019-01-04,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,10.385731487091292,,0.2841041666666666,,,0.6158888888888889,16.994134815844337,,13.95007638888889,58.51119444444444,1.1054284722222223,1.481913888888889,806.4585680555556,226.4496125,16.045833333333334,52.25,215.125,,211.0,0.0,-15.0,1.888888888888889,,,15.625,
2019-01-05,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.095872480415176,,0.2843125,,,0.7044166666666667,18.971625,,14.760118055555555,57.36166666666667,1.1140756944444443,1.4526333333333332,807.6289944444445,225.51594375,16.7375,51.66666666666666,216.125,,217.0,0.0,-15.0,3.1428571428571423,,,15.583333333333332,
2019-01-06,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.522599903406094,,0.0411908077994429,,,0.6222214484679666,22.746569037656904,,15.235131944444444,63.44763194444444,1.1986451388888888,1.5129708333333332,808.1058076388888,220.93234930555556,17.445833333333333,54.875,211.0,,208.0,0.0,-15.0,2.5,,,14.791666666666666,
2019-01-07,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.03724161810532,,0.5247291666666667,,,0.4238472222222222,30.05318971507992,,15.565444444444443,61.72104166666667,1.515354861111111,1.8838722222222224,807.6468493055555,220.75824861111116,18.016666666666666,54.5,211.0833333333333,,223.0,0.0,-15.0,4.4,0.0,,19.041666666666668,
2019-01-08,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,5.426456763283293,,1.294346314325452,,,0.2761474269819193,29.41094575799722,,13.619214583333337,50.84256944444444,1.2428312499999998,1.530052083333333,808.2374798611111,237.0341263888889,16.55,45.625,227.04166666666663,,222.0,0.0,-15.0,6.5,,,22.916666666666668,
2019-01-09,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,6.526771120818214,,1.261772063933287,,,0.3027241139680333,30.025128561501045,,12.187984722222222,51.72431944444445,1.5923451388888887,1.9550319444444448,809.4991826388889,234.91573888888888,14.5375,46.125,225.16666666666663,,25.0,0.0,-15.0,4.461538461538462,,,18.416666666666668,
2019-01-10,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,8.357674473066954,,1.210544600938967,,,0.368056338028169,33.712615239887114,,12.18578671655753,68.84770813844715,1.2127109448082318,1.5474368568755847,809.2944667913938,275.3528690364827,15.179166666666667,58.0,214.3333333333333,,209.0,0.0,-15.0,3.625,,,15.125,
2019-01-11,OS,OS,OS,OS,OS,OS,OS,,0.0,,,,,,,,,,,,,,,16.279166666666665,62.875,137.5,,220.0,0.0,-15.0,3.2500000000000004,,,13.75,
2019-01-12,OS,OS,OS,OS,OS,OS,OS,,0.0,,,,,,,,,,,,,,,16.108333333333334,62.5,182.66666666666663,,349.0,0.0,-15.0,3.0,,,14.541666666666666,
2019-01-13,OS,OS,OS,OS,OS,OS,OS,,0.0,,,,,,,,,,,,,,,15.0625,65.375,184.7083333333333,0.35,211.0,0.0,-15.0,3.1428571428571423,,,14.625,
2019-01-14,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,5.5343540224781815,,1.3901604278074866,,,0.8395833333333333,29.491414790996785,,15.177489539748954,65.71096234309624,1.65593410041841,2.082729079497908,808.3051223849372,224.0494518828452,14.879166666666668,66.41666666666667,153.75,,1.0,0.0,-15.0,4.4,0.0,,16.541666666666668,
2019-01-15,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,7.915429590511525,,1.5894375,,,0.7380416666666666,29.192326388888887,,14.924027777777775,66.98276388888888,0.9565208333333334,1.2209208333333332,808.4004562499999,143.10770972222224,16.733333333333334,58.583333333333336,151.66666666666666,,9.0,0.0,-15.0,3.636363636363636,,,17.374999999999996,
2019-01-16,OS,BDL,OS,OS,OK,OK,OS,0.0,0.8,8.85187744501588,,8.686006944444445,,,0.6689513888888888,24.014604166666665,,14.588597222222225,68.51213888888888,0.9544861111111111,1.2227965277777777,808.267354861111,184.81181875,16.537499999999998,61.625,184.875,0.03,210.0,0.0,-15.0,4.636363636363637,,,17.791666666666668,
2019-01-17,OS,BDL,OS,OS,OK,OK,OS,0.0,0.8,6.482977964443978,,1.0293125,,,0.2870625,27.99291666666667,,14.986708333333334,71.41661805555555,0.9624013888888888,1.1935236111111112,808.0085944444444,124.8176784722222,16.729166666666668,63.16666666666666,143.58333333333334,,217.0,0.0,-15.0,4.416666666666667,,,20.541666666666668,
2019-01-18,OS,BDL,OS,OS,OK,OK,OS,0.0,0.3,7.494558751535012,,0.8103958333333333,,,0.2340972222222222,21.664784722222223,,13.84334722222222,73.23204861111111,0.7433416666666667,0.9492833333333334,807.2115659722223,119.45132222222225,15.983333333333334,64.45833333333333,146.58333333333334,0.03,215.0,0.0,-15.0,4.0,,,17.708333333333332,
2019-01-19,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,4.844746548253364,,0.9362169680111264,,,0.2565785813630041,17.46305980528512,,13.046272916666668,66.53278472222223,1.299804861111111,1.5979972222222223,806.7812458333333,209.1461270833333,15.4125,56.91666666666666,191.0,,213.0,0.0,-15.0,5.454545454545454,,,18.58333333333333,
2019-01-20,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.38410552344059,,1.0043602225312935,,,0.2566968011126564,19.540646731571627,,13.170146527777776,63.96561111111111,1.8760597222222224,2.306515972222222,808.2501590277778,233.7320548611111,15.508333333333333,55.958333333333336,228.25,,39.0,0.0,-15.0,3.0,,,16.458333333333336,
2019-01-21,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,7.165324982474191,,1.3821056289089646,,,0.2695552466990966,23.237095205003477,,13.661802777777778,49.898243055555554,1.1625006944444445,1.47424375,807.4861347222222,258.8594395833333,15.966666666666669,45.125,248.54166666666663,,209.0,0.0,-15.0,5.333333333333333,,,19.875,
2019-01-22,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,9.313006955795236,,0.9363055555555556,,,0.2810486111111111,22.245702364394997,,13.680597222222223,55.00324305555556,1.9288895833333333,2.468864583333333,806.3013888888889,249.84854305555555,15.4375,48.25,238.91666666666663,,156.0,0.0,-15.0,4.4,,,14.083333333333336,
2019-01-23,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,11.268620578937144,,0.9801805555555556,,,0.2406180555555555,21.6101875,,15.18758888888889,61.6089375,1.5476694444444443,1.997386805555556,805.8277673611112,255.4754027777778,16.783333333333335,55.16666666666666,230.4583333333333,,214.0,0.0,-15.0,3.4000000000000004,,,13.583333333333334,
2019-01-24,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,11.09647559395498,,1.0312916666666667,,,0.2910208333333333,22.24864583333333,,14.708878472222224,63.5395,1.4249493055555555,1.8641541666666668,805.2653826388889,253.7194944444444,16.566666666666666,54.91666666666666,224.79166666666663,,216.0,0.0,-15.0,4.285714285714286,,,14.249999999999998,
2019-01-25,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,10.676123458227726,,1.1549444444444443,,,0.304125,24.267354166666664,,15.271289583333331,60.20902083333333,1.5396159722222222,2.0236895833333333,805.8789354166666,212.3723236111111,17.170833333333334,52.41666666666666,221.66666666666663,,205.0,0.0,-15.0,5.2,,,15.916666666666666,
2019-01-26,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,10.24203058469075,,1.2290625,,,0.3053472222222222,22.088784722222226,,14.972086805555556,56.93111111111112,2.21118125,2.847615972222222,804.6881680555556,260.1024347222222,16.579166666666666,49.375,246.5,,159.0,0.0,-15.0,,,,12.583333333333334,
2019-01-27,OS,OK,OS,OS,OK,OK,OS,0.0,0.0,6.949581228851898,,1.4309375000000002,,,0.2675902777777778,18.946027777777772,,12.005388888888888,51.17990972222223,1.6497263888888891,2.0435645833333336,805.2164534722222,271.49707569444445,14.85,42.083333333333336,258.9166666666667,,10.0,0.0,-15.0,,,,14.583333333333332,
2019-01-28,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,11.008589548320264,,0.7866944444444444,,,0.2279791666666666,19.555866388308974,,13.307163888888889,47.211284722222224,1.9109847222222225,2.5025069444444443,804.2876555555555,267.5955152777778,14.4375,42.125,254.2083333333333,,204.0,0.0,-15.0,2.5,,,13.583333333333334,
