Fecha,Temperatura,RelativeHumidity,SolarRadiation,Rainfall,WindDirection,PM10,PM2.5,O3,CO,NO,NO2,SO2
2019-10-17,17.495833333333334,80.5,171.07692307692307,0.49,9.0,,5.75,12.499999999999998,0.71,7.875,7.833333333333333,3.0
2019-10-18,18.02083333333333,76.25,241.15384615384616,0.04,229.0,,9.041666666666666,13.833333333333334,0.7766666666666667,8.624999999999998,8.666666666666666,2.91304347826087
2019-10-19,19.275,70.16666666666667,361.2307692307692,0.19,124.0,,8.791666666666666,13.916666666666668,0.6891666666666666,7.4375,6.333333333333333,1.6666666666666667
2019-10-20,18.758333333333333,75.83333333333333,235.84615384615384,0.14,169.0,,6.739130434782608,12.416666666666666,0.6270833333333333,6.541666666666667,5.416666666666667,1.8666666666666667
2019-10-21,19.28333333333333,68.625,370.1538461538461,,242.0,,8.181818181818182,14.583333333333332,0.7050000000000001,7.520833333333333,6.000000000000001,2.333333333333333
2019-10-22,18.08333333333333,74.04166666666667,190.84615384615384,0.21,231.0,,16.625,12.291666666666666,0.9129166666666668,10.854166666666666,10.625,3.6875
2019-10-23,19.22083333333333,65.16666666666667,477.7692307692308,0.05,15.0,,9.791666666666666,25.375,0.6495833333333333,7.291666666666666,7.375,59.36363636363637
2019-10-24,18.775,68.45833333333333,337.6923076923077,,220.0,,18.541666666666668,22.875000000000004,0.8186363636363637,9.25,9.666666666666668,2.5
2019-10-25,18.229166666666668,71.70833333333333,368.6666666666667,1.38,227.0,,17.458333333333332,17.625,0.98625,11.062500000000002,11.375000000000002,2.7500000000000004
2019-10-26,18.55,72.79166666666667,269.9230769230769,0.05,235.0,,19.20833333333333,18.25,0.7558333333333334,8.5625,8.875,2.7142857142857144
2019-10-27,18.5,72.25,384.6923076923077,,209.0,,16.875,18.166666666666668,0.6683333333333333,7.291666666666666,7.458333333333333,3.1666666666666665
2019-10-28,18.6125,72.95833333333333,413.0,,209.0,,20.166666666666668,16.708333333333336,0.6566666666666666,7.020833333333334,6.875,38.16666666666666
2019-10-29,19.15833333333333,70.0,276.45454545454544,,166.0,,17.416666666666668,17.583333333333332,0.6979166666666666,7.604166666666666,7.875,
2019-10-30,19.59583333333333,67.75,391.9230769230769,,208.0,,15.75,14.958333333333332,0.6933333333333334,7.666666666666666,7.333333333333333,
2019-10-31,19.625,65.83333333333333,385.25,0.07,16.0,,11.958333333333334,20.0,0.7816666666666667,8.229166666666668,9.375,
2019-11-01,18.683333333333334,63.66666666666666,407.2307692307692,0.44,25.0,,9.375,21.375,0.6641666666666667,,7.666666666666666,
2019-11-02,17.95,72.54166666666667,320.61538461538464,0.22,114.0,,13.625,23.416666666666668,0.7783333333333333,7.895833333333333,9.041666666666666,
2019-11-03,18.6375,63.91666666666666,448.6666666666667,0.05,29.0,,9.625,23.58333333333333,0.62125,6.083333333333333,6.124999999999999,
2019-11-04,18.766666666666666,63.958333333333336,325.9230769230769,,27.0,,13.5,20.70833333333333,0.7516666666666666,8.166666666666668,8.958333333333334,
2019-11-05,18.52083333333333,67.29166666666667,318.15384615384613,,212.0,,13.541666666666666,18.625,0.8083333333333332,9.229166666666666,10.0,
2019-11-06,19.466666666666665,64.70833333333333,435.1538461538461,,24.0,,16.458333333333332,23.041666666666664,0.7995833333333334,8.916666666666666,8.499999999999998,
2019-11-07,19.52857142857143,60.38095238095238,387.0769230769231,,228.0,,81.95238095238095,21.428571428571427,0.9785714285714286,8.714285714285714,9.714285714285714,
2019-11-08,22.426666666666662,45.93333333333333,551.0,,7.0,,9.533333333333331,29.4,1.502,7.899999999999999,9.2,
2019-11-09,20.04583333333333,55.25,430.9230769230769,,353.0,,11.041666666666666,20.625,1.3525,9.1875,9.708333333333332,
2019-11-10,19.8625,60.083333333333336,407.2307692307692,,211.0,,13.083333333333334,20.291666666666668,1.3033333333333337,8.520833333333334,9.333333333333334,
2019-11-11,19.841666666666665,59.083333333333336,390.0,,214.0,,17.083333333333332,23.95833333333333,1.18875,8.749999999999998,10.125,
2019-11-12,16.754166666666666,67.45833333333333,175.75,0.1,326.0,,22.20833333333333,14.458333333333332,1.377916666666667,12.6875,13.875,
2019-11-13,16.075,70.08333333333333,178.45454545454547,,132.0,,11.291666666666666,13.25,1.2029166666666666,9.979166666666666,10.958333333333334,
2019-11-14,17.8875,63.79166666666666,293.5,0.01,23.0,,9.958333333333334,17.208333333333336,1.0675,8.208333333333334,8.458333333333334,
2019-11-15,17.870833333333334,67.70833333333333,297.5,,22.0,,16.875,18.294117647058822,1.0328571428571427,9.352941176470589,10.117647058823527,
2019-11-16,18.1,62.66666666666666,366.4166666666667,,24.0,,16.125,,,,,
2019-11-17,17.616666666666667,67.58333333333333,260.0769230769231,,75.0,,20.041666666666668,,,,,
2019-11-18,18.0,66.75,310.61538461538464,,138.0,,19.58333333333333,,,,,
2019-11-19,18.404166666666665,67.75,364.6923076923077,0.58,0.0,,16.083333333333332,7.333333333333334,1.3936363636363636,13.77777777777778,14.666666666666668,
2019-11-20,18.558333333333334,69.125,400.6666666666667,,203.0,,17.875,16.375,1.3570833333333334,9.645833333333334,10.583333333333334,
2019-11-21,18.504166666666663,68.875,344.1666666666667,,223.0,,18.416666666666668,15.458333333333332,1.3604166666666666,11.625000000000002,12.041666666666666,
2019-11-22,19.379166666666663,64.16666666666667,438.0,,239.0,,18.83333333333333,17.75,1.153333333333333,11.458333333333334,11.250000000000002,
2019-11-23,19.320833333333333,65.375,379.61538461538464,,17.0,,16.75,20.166666666666664,0.9554166666666668,9.208333333333334,10.833333333333334,
2019-11-24,17.7125,73.5,304.25,0.28,43.0,,26.166666666666668,17.374999999999996,0.9820833333333332,9.458333333333334,11.624999999999998,
2019-11-25,18.133333333333333,68.66666666666667,398.0833333333333,,232.0,,19.83333333333333,19.125,0.8641666666666666,10.0625,10.791666666666666,
2019-11-26,18.03333333333333,69.45833333333333,259.5833333333333,,219.0,,25.70833333333333,14.521739130434783,0.7858333333333333,9.979166666666666,10.958333333333334,
2019-11-27,17.158333333333335,67.33333333333333,301.0769230769231,,213.0,,28.041666666666668,12.875,0.5308333333333334,12.208333333333334,13.166666666666666,
2019-11-28,17.7625,61.5,443.0833333333333,,220.0,,21.75,14.958333333333332,0.791,12.291666666666666,13.166666666666666,
2019-11-29,18.641666666666666,59.16666666666666,418.25,,214.0,,24.45833333333333,20.125,0.8654166666666666,11.437500000000002,12.916666666666666,
2019-11-30,19.425,57.5,442.9166666666667,,8.0,,24.125,18.625,0.9645833333333332,14.125,15.5,
2019-12-01,19.454166666666666,54.708333333333336,447.1666666666667,,228.0,,22.0,23.416666666666664,0.4470833333333333,,12.166666666666666,
2019-12-02,18.2375,57.66666666666666,456.4166666666667,,37.0,,22.33333333333333,17.958333333333332,0.5791666666666667,12.062499999999998,14.166666666666668,
2019-12-03,17.908333333333335,57.833333333333336,397.5833333333333,,208.0,,24.95833333333333,23.000000000000004,0.5279166666666667,10.833333333333334,13.791666666666668,
2019-12-04,17.970833333333335,62.91666666666666,443.1666666666667,,223.0,,26.291666666666668,25.83333333333333,0.4545833333333333,9.708333333333334,11.625000000000002,
2019-12-05,17.833333333333332,63.833333333333336,435.0,,213.0,,23.0,25.83333333333333,0.4308333333333333,9.1875,11.208333333333334,
2019-12-06,18.05,53.625,450.4166666666667,,224.0,,25.666666666666668,23.666666666666668,0.5220833333333333,12.083333333333334,14.958333333333332,
2019-12-07,16.595833333333335,49.04166666666666,443.8333333333333,,220.0,,23.041666666666668,23.291666666666668,0.3954166666666667,11.500000000000002,13.666666666666668,
2019-12-08,16.566666666666666,56.083333333333336,451.4166666666667,,214.0,,22.45833333333333,27.041666666666668,0.26375,8.687499999999998,10.916666666666666,
2019-12-09,16.212500000000002,61.29166666666666,437.5833333333333,,217.0,,22.416666666666668,25.70833333333333,0.31875,9.458333333333334,11.041666666666666,
2019-12-10,15.9375,63.583333333333336,439.5,,210.0,,23.70833333333333,24.45833333333333,0.3170833333333333,9.145833333333334,10.833333333333334,
2019-12-11,15.404166666666669,57.75,374.25,,217.0,,24.33333333333333,18.166666666666668,0.5125,11.395833333333334,12.916666666666666,
2019-12-12,16.233333333333334,60.875,397.0,,215.0,,23.0,18.125,0.52375,11.749999999999998,13.791666666666668,
2019-12-13,17.166666666666668,50.875,448.0,,212.0,,17.458333333333332,14.125,0.55875,13.979166666666668,13.166666666666666,
2019-12-14,16.037499999999998,47.0,455.5833333333333,,211.0,,19.33333333333333,23.250000000000004,0.2704166666666667,10.541666666666666,12.75,
2019-12-15,16.233333333333334,55.458333333333336,437.8333333333333,,209.0,,24.45833333333333,31.95833333333333,0.2354166666666667,8.520833333333334,10.916666666666666,
2019-12-16,15.433333333333332,59.29166666666666,400.1666666666667,,133.0,,17.75,20.83333333333333,0.2312499999999999,9.6875,11.333333333333334,
2019-12-17,15.3125,61.79166666666666,351.8333333333333,,205.0,,19.45833333333333,19.58333333333333,0.3545833333333333,10.166666666666666,11.500000000000002,
2019-12-18,14.2875,60.875,328.8333333333333,,20.0,,21.20833333333333,19.541666666666668,0.2741666666666666,9.479166666666668,11.333333333333334,
2019-12-19,14.7375,60.333333333333336,344.5,,1.0,,26.08333333333333,16.625,0.3975,11.958333333333332,13.708333333333334,
2019-12-20,14.8375,61.875,226.0909090909091,,204.0,,64.20833333333333,15.25,0.4054166666666667,11.874999999999998,12.75,
2019-12-21,14.295833333333334,66.45833333333333,195.5,0.08,44.0,,30.166666666666668,13.041666666666666,0.4820833333333333,13.125,13.166666666666666,
2019-12-22,12.770833333333334,74.04166666666667,213.08333333333331,0.11,22.0,,11.666666666666666,15.625,0.3425,10.020833333333332,10.25,
2019-12-23,15.070833333333333,65.25,339.8333333333333,,120.0,,22.625,12.624999999999998,0.5399999999999999,13.3125,12.875,
2019-12-24,15.841666666666669,56.54166666666666,371.8333333333333,,263.0,,20.041666666666668,11.208333333333334,0.40375,11.229166666666666,11.541666666666668,
2019-12-25,16.523809523809526,53.19047619047619,424.4166666666667,,218.0,,42.19047619047619,18.952380952380956,0.26,6.380952380952381,7.714285714285714,
2019-12-26,19.188888888888886,47.77777777777778,231.0,,125.0,,17.0,16.666666666666668,0.4244444444444444,10.222222222222223,13.11111111111111,
2019-12-27,16.704166666666666,59.41666666666666,412.0,,191.0,,17.916666666666668,14.333333333333336,0.3220833333333333,9.354166666666666,10.291666666666666,
2019-12-28,15.808333333333332,63.04166666666666,369.3333333333333,,205.0,,15.041666666666666,10.25,0.1825,7.8125,8.333333333333334,
2019-12-29,15.575,64.29166666666667,185.08333333333331,,167.0,,16.375,11.999999999999998,0.2183333333333333,7.1875,7.583333333333333,
2019-12-30,16.208333333333332,61.125,382.1666666666667,,202.0,,12.041666666666666,11.125000000000002,0.18875,7.75,7.75,
2019-12-31,16.95,56.708333333333336,447.4166666666667,,225.0,,19.666666666666668,12.791666666666666,0.2004166666666667,7.0625,7.416666666666666,
2020-01-01,16.775000000000002,56.75,424.6666666666667,,161.0,,29.83333333333333,14.499999999999998,0.2095833333333333,,5.291666666666667,
2020-01-02,14.8625,60.625,180.5,,173.0,,6.083333333333333,14.708333333333332,0.08125,,4.041666666666666,
2020-01-03,15.4125,56.54166666666666,430.0833333333333,,252.0,,8.291666666666666,18.666666666666668,0.16375,,7.458333333333333,
2020-01-04,12.2,69.66666666666667,,,200.0,,21.33333333333333,12.666666666666666,0.1666666666666666,,9.333333333333334,
2020-01-05,,,,,,,,,,,,
2020-01-06,19.12222222222222,37.11111111111112,241.25,,66.0,,19.77777777777778,29.444444444444446,0.4488888888888889,,15.111111111111112,
2020-01-07,14.620833333333332,40.54166666666666,352.1666666666667,,12.0,,30.25,23.83333333333333,0.3354166666666667,,14.833333333333332,
2020-01-08,14.891666666666666,44.75,441.4166666666667,,3.0,,28.291666666666668,23.83333333333333,0.4291666666666667,,14.75,
2020-01-09,16.0125,51.04166666666666,433.0833333333333,,201.0,,23.0,27.916666666666668,0.2854166666666666,,11.625000000000002,
2020-01-10,16.329166666666666,49.208333333333336,427.8333333333333,,213.0,,24.166666666666668,18.58333333333333,0.2875,,11.375000000000002,
2020-01-11,15.833333333333334,46.29166666666666,399.0,,223.0,,21.416666666666668,14.875,0.2904166666666666,,11.291666666666666,
2020-01-12,16.570833333333333,45.91666666666666,439.0833333333333,,217.0,,21.791666666666668,18.791666666666668,0.2120833333333333,,10.625,
2020-01-13,17.404166666666665,48.16666666666666,450.0,,215.0,,21.5,21.70833333333333,0.3570833333333333,,12.541666666666666,
2020-01-14,21.313333333333333,39.13333333333333,537.5,,136.0,,17.933333333333334,22.4,0.3606666666666667,,11.266666666666666,
2020-01-15,18.179166666666667,50.41666666666666,386.0833333333333,,227.0,,18.0,16.416666666666668,0.2720833333333333,,10.541666666666666,
2020-01-16,18.079166666666666,54.91666666666666,415.75,,2.0,,25.375,20.20833333333333,0.3466666666666667,,10.666666666666666,
2020-01-17,17.787499999999998,49.083333333333336,422.8333333333333,,226.0,,21.291666666666668,17.291666666666668,0.3129166666666667,,11.708333333333334,
2020-01-18,17.9375,45.375,446.8333333333333,,215.0,,22.125,19.416666666666668,0.235,,11.708333333333332,
2020-01-19,16.037499999999998,64.75,240.58333333333331,0.1399999999999999,7.0,,15.375,16.208333333333336,0.1679166666666667,,8.833333333333334,
2020-01-20,15.754166666666668,64.29166666666667,314.1666666666667,,16.0,,9.875,14.833333333333332,0.3266666666666666,,10.125,
2020-01-21,14.1375,59.833333333333336,398.75,,36.0,,22.83333333333333,11.375000000000002,0.4066666666666667,,12.166666666666666,
2020-01-22,15.475,59.54166666666666,254.91666666666663,,176.0,,18.0,16.708333333333336,0.2770833333333333,,11.000000000000002,
2020-01-23,15.025,55.458333333333336,243.58333333333331,,11.0,,21.70833333333333,14.708333333333332,0.3120833333333333,,11.416666666666668,
2020-01-24,16.529166666666665,45.333333333333336,402.75,,121.0,,16.333333333333332,16.041666666666664,0.27125,,9.375,
2020-01-25,15.241666666666667,51.208333333333336,440.4166666666667,,168.0,,16.041666666666668,13.166666666666666,0.0920833333333333,,7.291666666666666,
2020-01-26,15.0375,54.833333333333336,237.91666666666663,,109.0,,16.791666666666668,11.916666666666666,0.0895833333333333,,7.208333333333333,
2020-01-27,15.554166666666667,49.75,507.5833333333333,,225.0,,14.041666666666666,15.291666666666666,0.1370833333333333,,6.958333333333334,
2020-01-28,14.6125,37.875,476.0,,199.0,,18.666666666666668,19.833333333333336,0.0945833333333333,,8.041666666666668,
2020-01-29,14.916666666666666,33.416666666666664,511.4166666666667,,152.0,,14.083333333333334,19.666666666666668,0.1404166666666666,,8.458333333333334,
2020-01-30,15.466666666666669,34.083333333333336,299.0833333333333,,164.0,,11.583333333333334,19.208333333333336,0.0779166666666666,,6.833333333333334,
2020-01-31,16.9125,48.79166666666666,391.75,,213.0,,12.291666666666666,16.75,0.1828571428571428,,6.583333333333333,
2020-02-01,13.936363636363636,61.81818181818182,143.25,,240.0,,21.0,7.454545454545455,0.1133333333333333,,8.727272727272728,
2020-02-02,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,
2020-02-04,16.52,70.33333333333333,240.1,0.32,180.0,,12.666666666666666,11.733333333333334,1.1733333333333331,,6.6,
2020-02-05,14.154166666666669,75.08333333333333,63.0,0.6,181.0,,86.08333333333333,6.6,0.5886363636363636,,4.8,
2020-02-06,15.808333333333332,52.25,489.1666666666667,,28.0,0.0,166.125,57.47368421052632,0.6294444444444445,,14.727272727272728,
2020-02-07,15.195833333333333,54.04166666666666,473.8333333333333,,113.0,,413.7916666666667,21.291666666666668,0.5075,,21.125,
2020-02-08,16.029166666666665,51.583333333333336,535.5833333333334,,204.0,,-9.458333333333334,21.125,0.3775,,16.916666666666668,
2020-02-09,17.2375,53.66666666666666,502.1666666666667,,212.0,,-7.826086956521739,16.833333333333336,0.3662499999999999,,13.833333333333334,
2020-02-10,17.5,49.26086956521739,523.0,,211.0,,-1.4090909090909092,16.130434782608695,0.3995652173913043,,15.000000000000002,
2020-02-11,17.8625,44.875,522.8333333333334,,224.0,,-1.0416666666666667,23.375000000000004,0.3791666666666666,,17.208333333333332,
2020-02-12,17.604166666666668,42.125,521.25,,166.0,,5.791666666666667,22.041666666666668,0.4308333333333333,,17.875,
2020-02-13,17.825,44.625,502.8333333333333,,220.0,,2.25,19.75,0.46625,,19.208333333333336,
2020-02-14,18.17083333333333,48.75,496.4166666666667,,223.0,,31.791666666666668,22.0,0.4745833333333333,,20.95833333333333,
2020-02-15,19.1,51.25,477.9166666666667,,223.0,,-0.375,24.20833333333333,0.4879166666666667,,22.958333333333336,
2020-02-16,20.0375,48.958333333333336,518.0833333333334,,214.0,,-12.708333333333334,27.791666666666668,0.3845833333333333,,17.75,
2020-02-17,20.354166666666668,45.833333333333336,555.0,,214.0,,87.08333333333333,28.625,0.365,,19.916666666666664,
2020-02-18,20.816666666666663,41.66666666666666,554.9166666666666,,224.0,,59.625,29.58333333333333,0.34625,,20.375,
2020-02-19,20.47083333333333,43.79166666666666,548.4166666666666,,25.0,,22.33333333333333,31.5,0.2829166666666666,,20.291666666666668,
2020-02-20,20.529166666666665,42.208333333333336,549.1666666666666,,209.0,,24.125,33.583333333333336,0.2758333333333333,,22.750000000000004,
2020-02-21,19.84583333333333,44.083333333333336,535.6666666666666,,14.0,,21.875,33.125,0.2145833333333333,,16.625,
2020-02-22,21.0625,41.708333333333336,548.8333333333334,,22.0,,14.458333333333334,31.5,0.1925,,16.083333333333336,
2020-02-23,20.425,47.125,534.0833333333334,,209.0,,20.625,32.875,0.1358333333333333,,12.041666666666666,
2020-02-24,19.883333333333333,46.083333333333336,562.6666666666666,,160.0,,59.5,26.958333333333336,0.1979166666666666,,15.708333333333334,
2020-02-25,19.079166666666666,37.66666666666666,532.2307692307693,,164.0,,17.458333333333332,15.3,0.1555555555555555,,17.599999999999998,
2020-02-26,18.454166666666666,44.75,494.4166666666667,,220.0,,13.125,28.5625,0.52125,,28.75,
2020-02-27,16.45,50.41666666666666,530.8333333333334,,172.0,,10.666666666666666,22.08333333333333,0.3799999999999999,,29.125,
2020-02-28,19.070833333333333,47.875,483.0833333333333,,213.0,,15.333333333333334,23.750000000000004,0.4958333333333333,,35.291666666666664,
2020-02-29,20.266666666666666,44.25,561.25,,216.0,,19.291666666666668,32.29166666666667,0.41375,,40.0,
2020-03-01,20.354166666666668,53.083333333333336,452.6923076923077,,213.0,,20.041666666666668,29.166666666666664,0.2633333333333333,,35.166666666666664,
2020-03-02,20.375,48.29166666666666,404.6923076923077,,162.0,,18.95833333333333,27.625,0.27375,21.53191489361702,35.666666666666664,
2020-03-03,19.479166666666668,38.5,536.2307692307693,,179.0,,16.625,25.75,0.2041666666666667,21.813953488372093,33.91666666666667,
2020-03-04,19.275,38.5,594.0,,175.0,,11.208333333333334,28.08333333333333,0.1266666666666666,23.85,35.958333333333336,
2020-03-05,19.25,38.91666666666666,523.9166666666666,,220.0,,15.833333333333334,21.0,0.2675,26.869565217391305,44.45833333333333,
2020-03-06,16.958333333333332,51.16666666666666,460.61538461538464,,33.0,,15.041666666666666,30.416666666666664,0.2166666666666666,25.91111111111111,43.75000000000001,
2020-03-07,17.816666666666666,47.208333333333336,472.1666666666667,,4.0,,18.75,32.08333333333333,0.2983333333333333,31.304347826086957,53.45833333333333,
2020-03-08,19.529166666666665,48.833333333333336,441.38461538461536,,226.0,,20.70833333333333,29.70833333333333,0.2799999999999999,27.9375,50.458333333333336,
2020-03-09,19.55,52.1875,652.0,,123.0,,24.1875,32.125,0.2375,20.967741935483872,36.4375,
2020-03-10,23.99333333333333,38.6,578.2,,8.0,,22.266666666666666,43.6,0.9606666666666668,29.21428571428571,49.46666666666667,
2020-03-11,21.5875,45.75,533.6153846153846,,1.0,,23.33333333333333,32.16666666666667,0.7820833333333334,27.9375,49.125,
2020-03-12,21.7625,47.583333333333336,424.9230769230769,,187.0,,24.83333333333333,36.16666666666666,0.6933333333333334,38.61538461538461,55.9375,
2020-03-13,20.816666666666663,51.04166666666666,387.0,0.03,21.0,0.0,25.75,34.541666666666664,0.725,49.88461538461538,19.214285714285715,
2020-03-14,20.633333333333333,50.16666666666666,410.3076923076923,,214.0,,23.875,29.58333333333333,0.64,14.636363636363637,17.875,
2020-03-15,20.766666666666666,50.79166666666666,456.7692307692308,,216.0,,17.875,34.083333333333336,0.48625,8.052631578947368,11.333333333333334,
2020-03-16,18.59583333333333,63.875,296.0,0.53,342.0,,24.08333333333333,27.708333333333336,0.5525,10.875,15.625,
2020-03-17,18.5875,56.125,452.6923076923077,0.32,215.0,,21.58333333333333,23.083333333333336,0.5395833333333333,13.447368421052632,17.708333333333332,
2020-03-18,20.116666666666667,57.16666666666666,458.2307692307692,,233.0,,20.291666666666668,24.916666666666668,0.5370833333333334,11.441860465116278,16.416666666666668,
2020-03-19,21.0375,50.333333333333336,422.2857142857143,,215.0,,22.08333333333333,29.625,0.4966666666666666,11.687499999999998,17.708333333333332,
2020-03-20,22.7,44.708333333333336,544.8461538461538,,36.0,,21.875,32.16666666666667,0.52125,10.543478260869566,16.333333333333336,
2020-03-21,21.29583333333333,56.375,411.46153846153845,0.01,207.0,,20.916666666666668,36.25,0.44875,9.576923076923077,10.041666666666666,
2020-03-22,22.125,51.0,464.9285714285714,,195.0,,20.95833333333333,33.916666666666664,0.3995833333333333,9.777777777777777,10.75,
2020-03-23,22.3125,47.208333333333336,524.8571428571429,,9.0,,19.875,32.29166666666667,0.3991666666666666,8.419354838709678,9.958333333333332,
2020-03-24,23.125,41.66666666666666,538.0,,220.0,,17.291666666666668,35.208333333333336,0.3933333333333333,8.65625,10.5,
2020-03-25,22.883333333333336,40.54166666666666,535.6428571428571,,224.0,,28.0,35.375,0.175,9.000000000000002,10.75,
2020-03-26,23.15416666666667,35.5,542.1428571428571,,189.0,,19.291666666666668,36.41666666666666,0.0941666666666666,8.6875,10.208333333333334,
2020-03-27,22.179166666666664,37.625,551.0714285714286,,212.0,,18.25,33.29166666666667,0.0558333333333333,7.181818181818182,9.125,
2020-03-28,22.004166666666663,41.375,547.3571428571429,,209.0,,17.333333333333332,33.875,0.0508333333333333,8.48,8.791666666666666,
2020-03-29,21.7625,39.375,540.6428571428571,,209.0,,21.5,35.958333333333336,0.0308333333333333,7.541666666666666,7.541666666666666,
2020-03-30,21.730434782608697,39.91304347826087,568.7692307692307,,219.0,,19.0,33.0,0.2660869565217391,6.631578947368421,8.043478260869565,
2020-03-31,22.39583333333333,39.91666666666666,513.8571428571429,,230.0,,18.70833333333333,37.91666666666667,0.4716666666666667,5.0,4.958333333333334,
2020-04-01,22.30555555555556,43.77777777777778,513.0833333333334,,223.0,,19.444444444444443,32.888888888888886,0.4333333333333333,,3.555555555555556,
2020-04-02,24.45,39.6875,536.9166666666666,,207.0,,18.0,40.9375,0.5325,5.4375,5.375,
2020-04-03,22.4,40.125,454.7142857142857,,217.0,,20.83333333333333,34.041666666666664,0.4559090909090909,4.886363636363637,4.863636363636363,
2020-04-04,22.2125,34.958333333333336,520.5,,123.0,,17.625,33.04166666666667,0.4083333333333334,4.354166666666667,4.25,
2020-04-05,21.291666666666668,29.33333333333333,538.9285714285714,,159.0,,19.08333333333333,29.416666666666664,0.3529166666666667,3.869565217391304,3.869565217391304,
2020-04-06,21.5125,24.20833333333333,527.4285714285714,,215.0,,12.291666666666666,26.20833333333333,0.3309090909090909,3.761904761904762,3.7142857142857135,
2020-04-07,21.95,28.33333333333333,561.5,,180.0,,13.583333333333334,26.75,0.43,3.4444444444444446,3.388888888888889,
2020-04-08,22.729166666666668,28.83333333333333,528.0,,192.0,,15.458333333333334,33.79166666666667,0.4490909090909091,5.0,4.952380952380952,
2020-04-09,23.041666666666668,28.041666666666668,518.9285714285714,,174.0,,18.416666666666668,34.62499999999999,0.4316666666666666,4.804347826086956,4.782608695652174,
2020-04-10,23.204166666666666,24.541666666666668,520.2857142857143,,210.0,,20.0,34.958333333333336,0.4408333333333333,4.645833333333333,4.541666666666667,
2020-04-11,22.34166666666667,25.375,567.2142857142857,,210.0,,17.708333333333332,28.70833333333333,0.345,3.6875,3.625,
2020-04-12,23.0375,21.916666666666668,556.7142857142857,,210.0,,9.125,29.333333333333336,0.35375,3.875,3.75,
2020-04-13,22.175,28.45833333333333,573.1428571428571,,133.0,,15.0,27.958333333333336,0.3325,3.630434782608696,3.565217391304348,
2020-04-14,22.241666666666664,31.166666666666668,540.2857142857143,,176.0,,32.291666666666664,31.875,0.3879166666666667,4.4,4.409090909090909,
2020-04-15,22.4625,31.916666666666668,540.7142857142857,,153.0,,31.791666666666668,36.29166666666666,0.4395833333333334,4.934782608695652,4.826086956521739,
2020-04-16,22.554166666666664,27.45833333333333,542.4285714285714,,203.0,,31.875,35.958333333333336,0.4366666666666667,4.729166666666667,4.666666666666667,
2020-04-17,23.195833333333336,32.708333333333336,517.3571428571429,,208.0,,22.5,38.91666666666667,0.47875,5.104166666666667,5.0,
2020-04-18,22.866666666666664,40.583333333333336,487.8571428571428,,222.0,,27.666666666666668,38.75,0.48,5.0625,4.958333333333334,
2020-04-19,23.291666666666668,41.833333333333336,531.4285714285714,,146.0,,25.0,38.25,0.4758333333333333,5.104166666666667,5.041666666666666,
2020-04-20,24.054166666666664,40.91666666666666,528.2142857142857,,181.0,,28.541666666666668,38.875,0.29,5.666666666666667,5.625000000000001,
2020-04-21,24.14583333333333,43.29166666666666,523.7142857142857,,235.0,,20.08333333333333,35.5,,5.291666666666667,5.208333333333333,
2020-04-22,22.52916666666667,50.75,434.5,0.08,209.0,,24.58333333333333,30.416666666666664,,4.520833333333333,4.416666666666667,
2020-04-23,23.166666666666668,39.583333333333336,518.3571428571429,,222.0,,24.45833333333333,39.25,,5.770833333333334,5.625000000000001,
2020-04-24,23.258333333333336,31.70833333333333,528.9285714285714,,223.0,,23.08333333333333,39.29166666666667,,6.239130434782608,6.086956521739129,
2020-04-25,22.9875,30.291666666666668,499.07142857142856,,212.0,,22.541666666666668,39.41666666666666,,6.083333333333333,5.958333333333333,
2020-04-26,22.516666666666666,32.25,454.57142857142856,,9.0,,22.916666666666668,42.41666666666666,,6.625,6.458333333333333,
2020-04-27,21.883333333333336,44.208333333333336,538.4285714285714,0.01,1.0,,21.541666666666668,43.25000000000001,,6.541666666666667,6.416666666666667,
2020-04-28,23.629166666666663,39.083333333333336,490.0,,120.0,,25.70833333333333,46.29166666666667,,7.0625,6.833333333333334,
2020-04-29,22.77916666666667,38.54166666666666,439.1428571428572,,216.0,,31.58333333333333,42.833333333333336,,6.604166666666667,6.416666666666667,
2020-04-30,20.73333333333333,40.875,382.6428571428572,0.03,337.0,,53.875,42.125,,6.645833333333333,6.5,
2020-05-01,19.925,42.833333333333336,412.9285714285714,,189.0,,20.791666666666668,38.25,,,5.791666666666667,
2020-05-02,22.4875,37.25,563.3571428571429,,223.0,,22.25,45.79166666666667,,7.124999999999999,7.0,
2020-05-03,23.58333333333333,35.541666666666664,565.8571428571429,,160.0,,30.70833333333333,51.91666666666666,,8.229166666666668,8.083333333333332,
2020-05-04,23.97083333333333,35.5,425.8571428571428,0.01,203.0,,34.833333333333336,49.04166666666667,,7.770833333333334,7.625,
2020-05-05,21.191666666666663,49.833333333333336,333.2857142857143,0.63,21.0,,20.58333333333333,41.25,,6.708333333333334,6.625,
2020-05-06,20.508333333333333,51.41666666666666,515.1428571428571,0.13,14.0,,12.125,42.333333333333336,,6.956521739130436,6.956521739130436,
2020-05-07,17.891666666666666,66.375,349.6428571428572,1.43,227.0,,19.416666666666668,35.458333333333336,,5.729166666666667,5.625000000000001,
2020-05-08,18.558333333333334,62.583333333333336,342.6428571428572,0.13,1.0,0.0,25.375,36.5,0.873125,67.88095238095238,127.61904761904763,
